EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-05-00287,2026-01-05T08:10:40,Airports,DEPT-05,S05-WS01,S05-DB01,10.2.52.155,10.3.53.148,443,80,UDP,36555,5124,247,508,16.24,5,3,1,auth.local,4,No,USR-025,Password,Success,1,python,17,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2566.4408866995077,46.49014778325124,0.5,0.755,4,2.0,8.0
N-05-00288,2026-01-19T10:56:39,Airports,DEPT-05,S05-WS01,S05-BKP01,10.2.52.58,10.3.53.8,22,443,UDP,40272,64100,193,544,86.06,3,3,4,service.local,3,No,USR-048,Certificate,Success,2,svchost,13,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1212.7817801533813,8.563792702765513,0.6666666666666666,0.737,7,2.0,11.0
N-05-00289,2026-01-18T15:06:53,Airports,DEPT-05,S05-WS01,S05-GW01,10.2.52.13,10.3.53.195,53,5432,UDP,16994,57388,316,27,13.73,7,3,3,service.local,2,Yes,USR-002,Password,Success,2,powershell,2,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,5417.479970866715,24.981791697013836,0.6666666666666666,0.343,11,2.0,10.0
N-05-00290,2026-01-02T19:58:47,Airports,DEPT-05,S05-MGMT01,S05-BKP01,10.2.52.13,10.3.53.196,22,443,UDP,32153,43265,242,529,100.51,2,2,2,auth.local,5,Yes,USR-049,SSO,Success,0,svchost,19,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,750.3531986866979,7.6708785195502935,0.0,0.771,9,2.0,8.0
N-05-00291,2026-01-03T05:49:56,Airports,DEPT-05,S05-GW01,S05-AUTH01,10.2.52.159,10.3.53.232,53,80,TCP,15493,51050,397,164,44.9,8,5,4,service.local,1,Yes,USR-008,Password,Success,2,java,3,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1482.0267260579064,12.494432071269488,0.6666666666666666,0.561,14,2.0,13.0
N-05-00292,2026-01-13T22:19:38,Airports,DEPT-05,S05-BKP01,S05-CTRL01,10.2.52.116,10.3.53.136,443,80,TCP,43594,17773,120,103,50.94,6,5,4,auth.local,5,No,USR-064,Password,Success,1,python,0,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1204.691794267766,4.377699254024343,0.5,0.223,9,2.0,13.0
N-05-00293,2026-01-12T07:45:50,Airports,DEPT-05,S05-DB01,S05-GW01,10.2.52.26,10.3.53.187,22,53,TCP,7560,4964,319,357,61.73,3,3,3,internal.gov.local,1,No,USR-032,Certificate,Success,1,java,0,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,202.88352502834928,10.950915276202819,0.5,0.676,6,2.0,10.0
N-05-00294,2026-01-19T17:00:03,Airports,DEPT-05,S05-DB01,S05-APP01,10.2.52.96,10.3.53.220,443,5432,UDP,49896,11179,401,320,88.26,7,5,1,internal.gov.local,4,Yes,USR-034,Password,Success,2,java,12,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,691.9895762519827,8.169046000453205,0.6666666666666666,0.721,11,2.0,10.0
N-05-00295,2026-01-07T18:50:11,Airports,DEPT-05,S05-DB01,S05-APP01,10.2.52.68,10.3.53.58,8080,80,TCP,17091,36414,444,193,68.93,6,1,3,service.local,5,No,USR-013,Password,Success,0,powershell,0,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,776.2222544610473,9.241259248512984,0.0,0.637,4,2.0,8.0
N-05-00296,2026-01-08T11:05:11,Airports,DEPT-05,S05-CTRL01,S05-MON01,10.2.52.186,10.3.53.103,443,53,UDP,24368,35505,380,223,14.87,2,2,1,monitor.local,2,Yes,USR-062,SSO,Success,0,nginx,19,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,4026.429051782112,40.55144586415602,0.0,0.603,8,2.0,7.0
N-05-00297,2026-01-04T23:45:32,Airports,DEPT-05,S05-WS01,S05-AUTH01,10.2.52.93,10.3.53.35,80,443,UDP,13354,30823,364,10,76.47,7,2,2,internal.gov.local,3,No,USR-035,SSO,Success,2,java,15,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,577.7036746436511,4.890806852360403,0.6666666666666666,0.374,4,2.0,8.0
N-05-00298,2026-01-08T07:41:47,Airports,DEPT-05,S05-MON01,S05-DB01,10.2.52.90,10.3.53.120,80,22,UDP,44233,41670,76,445,57.75,5,5,2,auth.local,1,No,USR-058,SSO,Success,0,svchost,13,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1487.4978354978355,9.021645021645021,0.0,0.521,7,2.0,11.0
N-05-00299,2026-01-11T02:01:10,Airports,DEPT-05,S05-BKP01,S05-GW01,10.2.52.96,10.3.53.154,80,53,UDP,10685,37704,165,462,97.82,5,1,3,service.local,5,Yes,USR-051,Password,Success,2,svchost,1,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,494.6738908198733,6.409732161112247,0.6666666666666666,0.627,9,2.0,8.0
N-05-00300,2026-01-14T22:14:36,Airports,DEPT-05,S05-WS01,S05-CTRL01,10.2.52.67,10.3.53.3,443,5432,UDP,5966,38713,401,594,51.14,8,2,4,auth.local,3,Yes,USR-012,Certificate,Success,2,nginx,7,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,873.660539694955,19.456394211967147,0.6666666666666666,0.995,11,2.0,10.0
N-05-00301,2026-01-17T12:55:05,Airports,DEPT-05,S05-WS01,S05-DB01,10.2.52.187,10.3.53.99,53,22,UDP,45905,4174,330,215,107.08,2,1,2,service.local,5,No,USR-049,Password,Success,1,python,15,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,467.6783713111692,5.089652596189765,0.5,0.545,3,2.0,7.0
N-05-00302,2026-01-18T12:09:31,Airports,DEPT-05,S05-DB01,S05-MON01,10.2.52.137,10.3.53.147,8080,5432,TCP,6528,53999,468,169,20.77,2,3,2,internal.gov.local,1,No,USR-043,Password,Success,1,nginx,8,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,2914.155031295137,30.669234472797303,0.5,0.637,5,2.0,9.0
N-05-00303,2026-01-15T17:14:18,Airports,DEPT-05,S05-WS01,S05-MGMT01,10.2.52.2,10.3.53.218,53,80,TCP,4982,16375,493,181,38.39,7,4,4,auth.local,4,No,USR-016,Password,Success,2,java,11,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,556.3167491534253,17.556655379004948,0.6666666666666666,0.674,8,2.0,12.0
N-05-00304,2026-01-02T22:29:37,Airports,DEPT-05,S05-DB01,S05-GW01,10.2.52.57,10.3.53.203,53,80,TCP,38163,43912,304,500,112.67,6,4,4,monitor.local,4,Yes,USR-014,Password,Success,1,svchost,11,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,728.4547794443952,7.135883553741014,0.5,0.804,13,2.0,12.0
N-05-00305,2026-01-17T02:12:38,Airports,DEPT-05,S05-APP01,S05-MGMT01,10.2.52.42,10.3.53.81,443,443,TCP,37916,53903,311,38,2.44,5,1,1,service.local,4,Yes,USR-019,Password,Success,1,svchost,13,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,37630.737704918036,143.0327868852459,0.5,0.349,7,2.0,6.0
N-05-00306,2026-01-20T14:09:10,Airports,DEPT-05,S05-APP01,S05-GW01,10.2.52.195,10.3.53.12,443,443,UDP,18087,48178,60,519,77.5,4,3,4,monitor.local,2,No,USR-008,Password,Success,0,nginx,12,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,855.0322580645161,7.470967741935484,0.0,0.579,7,2.0,11.0
N-05-00307,2026-01-06T14:14:00,Airports,DEPT-05,S05-GW01,S05-APP01,10.2.52.193,10.3.53.137,22,5432,UDP,14868,63450,24,400,13.89,5,3,3,auth.local,1,No,USR-009,Password,Success,2,java,5,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,5638.444924406047,30.52555795536357,0.6666666666666666,0.424,6,2.0,10.0
N-05-00308,2026-01-11T04:14:54,Airports,DEPT-05,S05-AUTH01,S05-MON01,10.2.52.87,10.3.53.12,8080,5432,TCP,8141,62911,326,56,97.79,6,4,3,internal.gov.local,3,No,USR-057,Certificate,Success,2,powershell,15,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,726.5773596482258,3.906329890581859,0.6666666666666666,0.382,7,2.0,11.0
N-05-00309,2026-01-15T16:15:13,Airports,DEPT-05,S05-APP01,S05-MGMT01,10.2.52.92,10.3.53.20,80,443,TCP,18456,45325,366,128,37.97,3,5,3,service.local,4,No,USR-056,Certificate,Success,2,powershell,17,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1679.7735053989993,13.010271266789571,0.6666666666666666,0.494,8,2.0,12.0
N-05-00310,2026-01-20T00:14:40,Airports,DEPT-05,S05-BKP01,S05-VPN01,10.2.52.67,10.3.53.69,80,443,TCP,29770,67377,317,101,9.47,5,3,4,internal.gov.local,5,No,USR-009,Password,Success,0,powershell,8,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,10258.394931362196,44.13938753959873,0.0,0.418,7,2.0,11.0
N-05-00311,2026-01-12T21:26:12,Airports,DEPT-05,S05-GW01,S05-MGMT01,10.2.52.200,10.3.53.81,22,53,UDP,49737,17480,456,353,36.8,4,2,1,auth.local,4,No,USR-062,SSO,Success,2,nginx,17,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1826.5489130434785,21.983695652173914,0.6666666666666666,0.809,3,2.0,7.0
N-05-00312,2026-01-15T01:18:44,Airports,DEPT-05,S05-WS01,S05-DB01,10.2.52.59,10.3.53.159,22,53,UDP,29191,53873,445,359,0.38,5,4,4,monitor.local,3,No,USR-044,Password,Success,0,java,16,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,218589.47368421053,2115.7894736842104,0.0,0.804,8,2.0,12.0
N-05-00313,2026-01-13T04:10:08,Airports,DEPT-05,S05-BKP01,S05-VPN01,10.2.52.53,10.3.53.111,80,53,UDP,47876,19557,326,209,98.56,5,1,3,internal.gov.local,4,No,USR-057,SSO,Success,1,java,5,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,684.182224025974,5.428165584415584,0.5,0.535,4,2.0,8.0
N-05-00314,2026-01-05T17:24:27,Airports,DEPT-05,S05-AUTH01,S05-CTRL01,10.2.52.30,10.3.53.52,8080,443,UDP,12140,2298,349,56,15.81,8,2,3,internal.gov.local,2,Yes,USR-024,SSO,Success,2,powershell,12,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,913.2194813409235,25.616698292220114,0.6666666666666666,0.405,10,2.0,9.0
N-05-00315,2026-01-04T18:33:08,Airports,DEPT-05,S05-AUTH01,S05-BKP01,10.2.52.188,10.3.53.215,22,80,TCP,9700,56477,237,266,84.54,3,1,2,monitor.local,1,Yes,USR-045,Certificate,Success,2,nginx,14,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,782.7892122072391,5.949846226638277,0.6666666666666666,0.503,8,2.0,7.0
N-05-00316,2026-01-18T18:37:06,Airports,DEPT-05,S05-DB01,S05-APP01,10.2.52.113,10.3.53.8,443,80,UDP,47510,2074,391,196,51.29,4,4,1,service.local,4,No,USR-045,Certificate,Success,1,powershell,16,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,966.7381555858842,11.444726067459545,0.5,0.587,5,2.0,9.0
N-05-00317,2026-01-12T03:40:22,Airports,DEPT-05,S05-WS01,S05-CTRL01,10.2.52.185,10.3.53.92,80,5432,TCP,3136,27724,57,233,61.52,7,2,3,auth.local,2,No,USR-012,Password,Success,0,powershell,16,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,501.6254876462939,4.713914174252276,0.0,0.29,5,2.0,9.0
N-05-00318,2026-01-10T11:35:32,Airports,DEPT-05,S05-BKP01,S05-AUTH01,10.2.52.212,10.3.53.90,443,80,UDP,41572,1363,457,289,118.11,7,1,1,internal.gov.local,1,Yes,USR-027,Password,Success,2,nginx,0,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,363.51706036745406,6.316145965625265,0.6666666666666666,0.746,7,2.0,6.0
N-05-00319,2026-01-16T19:13:49,Airports,DEPT-05,S05-GW01,S05-MGMT01,10.2.52.44,10.3.53.28,8080,5432,TCP,39127,50954,357,42,58.89,4,1,2,auth.local,4,Yes,USR-010,SSO,Success,0,nginx,12,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1529.648497198166,6.775343861436577,0.0,0.399,8,2.0,7.0
N-05-00320,2026-01-07T08:15:49,Airports,DEPT-05,S05-AUTH01,S05-APP01,10.2.52.11,10.3.53.41,22,5432,TCP,42904,38525,353,130,12.78,8,1,1,auth.local,2,No,USR-026,Password,Success,0,python,20,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,6371.596244131456,37.79342723004695,0.0,0.483,2,2.0,6.0
N-05-00321,2026-01-19T12:36:23,Airports,DEPT-05,S05-WS01,S05-APP01,10.2.52.164,10.3.53.240,80,53,UDP,24837,46966,372,369,97.17,3,3,2,service.local,3,No,USR-041,SSO,Success,2,svchost,11,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,738.942060306679,7.625810435319543,0.6666666666666666,0.741,5,2.0,9.0
N-05-00322,2026-01-12T01:43:24,Airports,DEPT-05,S05-CTRL01,S05-MGMT01,10.2.52.46,10.3.53.78,8080,80,UDP,43359,14052,269,470,39.42,3,5,1,monitor.local,1,No,USR-055,Password,Success,1,powershell,17,Critical,OT,OWNER-05,3.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1456.392694063927,18.746829020801623,0.5,0.739,6,2.0,10.0
N-05-00323,2026-01-04T17:38:18,Airports,DEPT-05,S05-MGMT01,S05-AUTH01,10.2.52.212,10.3.53.173,80,443,UDP,29568,17353,28,564,27.66,5,4,1,internal.gov.local,5,Yes,USR-022,Password,Success,1,powershell,19,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1696.3485177151122,21.402747650036154,0.5,0.592,10,2.0,9.0
N-05-00324,2026-01-01T14:53:50,Airports,DEPT-05,S05-APP01,S05-MGMT01,10.2.52.192,10.3.53.108,53,5432,UDP,9096,43000,458,34,101.99,6,4,2,monitor.local,3,No,USR-076,Password,Success,0,python,8,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,510.7951759976469,4.824002353171879,0.0,0.492,6,2.0,10.0
N-05-00325,2026-01-05T02:34:07,Airports,DEPT-05,S05-APP01,S05-MON01,10.2.52.236,10.3.53.157,8080,22,TCP,22464,49090,324,195,66.64,5,4,4,auth.local,2,No,USR-060,Password,Success,1,powershell,18,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1073.7394957983192,7.78811524609844,0.5,0.519,8,2.0,12.0
N-05-00326,2026-01-18T01:42:27,Airports,DEPT-05,S05-AUTH01,S05-VPN01,10.2.52.112,10.3.53.243,443,443,TCP,6872,62928,199,126,100.56,7,3,1,auth.local,5,Yes,USR-008,Certificate,Success,1,java,16,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,694.1129673826571,3.231901352426412,0.5,0.325,9,2.0,8.0
N-05-00327,2026-01-04T02:25:00,Airports,DEPT-05,S05-WS01,S05-GW01,10.2.52.113,10.3.53.121,53,22,UDP,43415,36183,19,368,51.13,3,1,1,monitor.local,2,No,USR-069,SSO,Success,2,svchost,10,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1556.7768433405045,7.568941912771367,0.6666666666666666,0.387,2,2.0,6.0
N-05-00328,2026-01-15T21:37:58,Airports,DEPT-05,S05-VPN01,S05-GW01,10.2.52.218,10.3.53.187,8080,443,UDP,41353,31228,264,17,41.82,4,3,4,auth.local,1,No,USR-020,SSO,Success,2,nginx,6,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1735.557149689144,6.7192730750836915,0.6666666666666666,0.281,7,2.0,11.0
N-05-00329,2026-01-01T13:34:44,Airports,DEPT-05,S05-GW01,S05-VPN01,10.2.52.59,10.3.53.13,8080,5432,UDP,42344,36099,384,191,28.04,5,5,2,monitor.local,4,No,USR-065,Certificate,Success,1,svchost,1,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2797.5392296718974,20.506419400855922,0.5,0.575,7,2.0,11.0
N-05-00330,2026-01-15T14:59:45,Airports,DEPT-05,S05-VPN01,S05-MON01,10.2.52.50,10.3.53.184,53,22,UDP,32219,57994,130,425,89.63,2,1,1,auth.local,2,No,USR-011,SSO,Success,2,java,11,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1006.5045185763696,6.19212317304474,0.6666666666666666,0.555,2,2.0,6.0
N-05-00331,2026-01-09T08:31:06,Airports,DEPT-05,S05-VPN01,S05-MON01,10.2.52.67,10.3.53.103,443,443,TCP,20851,26739,11,14,74.62,6,5,3,internal.gov.local,2,No,USR-040,Certificate,Success,2,nginx,18,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,637.7646743500402,0.33503082283570085,0.6666666666666666,0.025,8,2.0,12.0
N-05-00332,2026-01-01T09:45:07,Airports,DEPT-05,S05-MGMT01,S05-WS01,10.2.52.234,10.3.53.117,53,22,UDP,1507,25299,487,325,32.86,3,3,2,internal.gov.local,3,No,USR-025,SSO,Success,1,nginx,5,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,815.7638466220329,24.71089470480828,0.5,0.812,5,2.0,9.0
N-05-00333,2026-01-01T11:50:01,Airports,DEPT-05,S05-BKP01,S05-WS01,10.2.52.145,10.3.53.154,80,5432,UDP,23206,42378,321,562,75.43,7,5,1,monitor.local,4,Yes,USR-036,Password,Success,0,svchost,14,Critical,Internal,OWNER-05,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,869.4683812806575,11.706217685271112,0.0,0.883,11,2.0,10.0
N-05-00334,2026-01-12T09:05:20,Airports,DEPT-05,S05-DB01,S05-CTRL01,10.2.52.12,10.3.53.40,53,5432,UDP,42232,25481,443,400,19.71,2,5,3,internal.gov.local,4,Yes,USR-033,SSO,Success,1,python,9,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3435.4642313546424,42.77016742770167,0.5,0.843,13,2.0,12.0
N-05-00335,2026-01-03T04:52:26,Airports,DEPT-05,S05-VPN01,S05-APP01,10.2.52.98,10.3.53.28,53,80,UDP,46141,64797,151,184,22.35,2,5,1,auth.local,2,No,USR-046,Password,Success,2,python,14,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4963.668903803132,14.988814317673377,0.6666666666666666,0.335,6,2.0,10.0
N-05-00336,2026-01-03T18:53:40,Airports,DEPT-05,S05-GW01,S05-VPN01,10.2.52.192,10.3.53.13,80,443,TCP,42385,28644,147,184,43.77,7,1,2,internal.gov.local,2,Yes,USR-023,Certificate,Success,2,python,3,High,DMZ,OWNER-05,7.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1622.7781585560886,7.562257253826822,0.6666666666666666,0.331,8,2.0,7.0
N-05-00337,2026-01-04T23:03:34,Airports,DEPT-05,S05-VPN01,S05-DB01,10.2.52.236,10.3.53.67,443,443,UDP,33782,18385,214,215,116.0,4,2,3,internal.gov.local,5,No,USR-008,Certificate,Success,0,java,4,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,449.7155172413793,3.6982758620689653,0.0,0.429,5,2.0,9.0
N-05-00338,2026-01-10T19:18:14,Airports,DEPT-05,S05-MGMT01,S05-APP01,10.2.52.56,10.3.53.219,22,22,TCP,49225,39327,95,114,2.38,6,5,1,internal.gov.local,5,No,USR-016,Password,Success,0,nginx,11,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,37206.72268907563,87.81512605042018,0.0,0.209,6,2.0,10.0
N-05-00339,2026-01-01T19:10:12,Airports,DEPT-05,S05-AUTH01,S05-VPN01,10.2.52.66,10.3.53.67,443,5432,UDP,20269,7624,364,309,25.31,1,4,3,auth.local,3,No,USR-043,Certificate,Success,2,powershell,20,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1102.0545239035955,26.590280521532993,0.6666666666666666,0.673,7,2.0,11.0
N-05-00340,2026-01-09T20:58:53,Airports,DEPT-05,S05-MGMT01,S05-CTRL01,10.2.52.79,10.3.53.69,22,80,UDP,18900,51516,188,26,57.04,4,1,2,auth.local,1,No,USR-056,Password,Success,2,python,9,Critical,Internal,OWNER-05,8.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1234.5021037868162,3.7517531556802246,0.6666666666666666,0.214,3,2.0,7.0
N-05-00341,2026-01-06T08:11:23,Airports,DEPT-05,S05-WS01,S05-CTRL01,10.2.52.222,10.3.53.245,53,22,TCP,45861,8833,155,568,92.14,1,5,1,internal.gov.local,2,Yes,USR-017,Password,Success,2,java,6,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,593.596700672889,7.846754938137616,0.6666666666666666,0.723,11,2.0,10.0
N-05-00342,2026-01-03T05:12:37,Airports,DEPT-05,S05-AUTH01,S05-MON01,10.2.52.191,10.3.53.64,443,443,TCP,2992,58609,315,10,46.61,5,4,2,auth.local,5,No,USR-003,Certificate,Success,2,nginx,15,Critical,Internal,OWNER-05,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,1321.626260459129,6.972752628191375,0.6666666666666666,0.325,6,2.0,10.0
N-05-00343,2026-01-02T22:38:46,Airports,DEPT-05,S05-WS01,S05-MGMT01,10.2.52.25,10.3.53.121,443,53,TCP,47383,31806,458,26,119.26,5,4,4,monitor.local,2,No,USR-076,Certificate,Success,1,python,16,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,664.0030186147911,4.058359885963441,0.5,0.484,8,2.0,12.0
N-05-00344,2026-01-12T22:30:40,Airports,DEPT-05,S05-DB01,S05-BKP01,10.2.52.198,10.3.53.72,80,22,TCP,30971,56961,391,353,7.56,7,1,2,internal.gov.local,5,No,USR-003,SSO,Success,2,nginx,4,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,11631.216931216932,98.41269841269842,0.6666666666666666,0.744,3,2.0,7.0
N-05-00345,2026-01-15T00:35:33,Airports,DEPT-05,S05-MON01,S05-APP01,10.2.52.21,10.3.53.17,8080,5432,UDP,17539,53570,164,140,36.55,3,4,3,service.local,2,No,USR-028,Password,Success,1,nginx,12,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1945.5266757865938,8.317373461012313,0.5,0.304,7,2.0,11.0
N-05-00346,2026-01-09T05:54:46,Airports,DEPT-05,S05-DB01,S05-AUTH01,10.2.52.174,10.3.53.39,8080,22,UDP,39032,11458,9,202,44.31,5,1,3,auth.local,3,Yes,USR-080,Certificate,Success,2,python,10,Critical,Internal,OWNER-05,4.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1139.4719025050779,4.761904761904762,0.6666666666666666,0.211,9,2.0,8.0
N-05-00347,2026-01-17T05:10:34,Airports,DEPT-05,S05-VPN01,S05-APP01,10.2.52.83,10.3.53.179,443,443,TCP,1488,68984,107,528,69.23,3,1,1,monitor.local,2,No,USR-064,Password,Success,0,svchost,11,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1017.9401993355481,9.172324136934854,0.0,0.635,2,2.0,6.0
N-05-00348,2026-01-13T06:09:15,Airports,DEPT-05,S05-WS01,S05-APP01,10.2.52.174,10.3.53.164,8080,22,TCP,40353,27937,323,430,96.82,2,4,4,internal.gov.local,5,Yes,USR-028,Password,Success,0,powershell,20,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,705.3294773807065,7.7773187357983895,0.0,0.753,13,2.0,12.0
N-05-00349,2026-01-03T12:08:58,Airports,DEPT-05,S05-APP01,S05-AUTH01,10.2.52.13,10.3.53.210,8080,22,TCP,43911,43473,212,486,72.4,6,5,4,auth.local,5,No,USR-064,Certificate,Success,1,nginx,17,High,DMZ,OWNER-05,3.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1206.9613259668508,9.640883977900552,0.5,0.698,9,2.0,13.0
N-05-00350,2026-01-07T11:44:11,Airports,DEPT-05,S05-WS01,S05-GW01,10.2.52.167,10.3.53.27,443,53,TCP,14472,36051,340,62,14.8,7,2,2,internal.gov.local,2,No,USR-029,SSO,Success,0,svchost,2,Medium,Internal,OWNER-05,9.1,No,None,Normal,Normal,Normal,Normal,None,Normal,3413.7162162162163,27.16216216216216,0.0,0.402,4,2.0,8.0
N-05-00351,2026-01-07T23:54:16,Airports,DEPT-05,S05-MON01,S05-CTRL01,10.2.52.165,10.3.53.138,8080,5432,TCP,24556,64345,159,277,63.24,4,1,2,auth.local,1,Yes,USR-048,Certificate,Success,0,svchost,9,High,Internal,OWNER-05,5.1,No,None,Normal,Normal,Normal,Normal,None,Normal,1405.7716635041113,6.894370651486401,0.0,0.436,8,2.0,7.0
N-05-00352,2026-01-15T20:52:01,Airports,DEPT-05,S05-VPN01,S05-MON01,10.2.52.74,10.3.53.112,22,443,TCP,7745,36329,463,82,24.03,8,1,3,monitor.local,2,Yes,USR-018,Password,Success,1,java,2,High,DMZ,OWNER-05,5.6,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1834.1240116521014,22.679983354140656,0.5,0.545,9,2.0,8.0
