EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-08-00141,2026-01-13T01:44:39,Government Healthcare,DEPT-08,S08-WS01,S08-VPN01,10.2.82.238,10.3.83.221,22,22,UDP,5434,54215,123,454,1.69,3,4,4,monitor.local,3,Yes,USR-033,Password,Success,2,java,19,Medium,Internal,OWNER-08,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,35295.26627218935,341.42011834319527,0.6666666666666666,0.577,13,2.0,12.0
N-08-00142,2026-01-10T21:57:17,Government Healthcare,DEPT-08,S08-VPN01,S08-MON01,10.2.82.68,10.3.83.197,8080,22,TCP,10002,33209,410,387,12.64,8,5,3,service.local,3,No,USR-079,Password,Success,0,svchost,14,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3418.5917721518986,63.053797468354425,0.0,0.797,8,2.0,12.0
N-08-00143,2026-01-15T08:00:47,Government Healthcare,DEPT-08,S08-VPN01,S08-MON01,10.2.82.121,10.3.83.191,443,53,TCP,47059,45157,392,311,91.27,6,5,3,service.local,2,No,USR-026,Certificate,Success,0,powershell,1,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1010.3648515393887,7.70242138709324,0.0,0.703,8,2.0,12.0
N-08-00144,2026-01-13T10:40:23,Government Healthcare,DEPT-08,S08-DB01,S08-WS01,10.2.82.241,10.3.83.135,53,443,TCP,19286,56752,125,478,95.69,1,5,4,internal.gov.local,5,Yes,USR-009,Password,Success,2,svchost,8,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,794.6284878252691,6.30159891315707,0.6666666666666666,0.603,14,2.0,13.0
N-08-00145,2026-01-14T19:57:17,Government Healthcare,DEPT-08,S08-DB01,S08-APP01,10.2.82.38,10.3.83.200,8080,443,TCP,42768,41699,67,504,7.34,3,3,4,auth.local,2,Yes,USR-011,SSO,Success,1,powershell,4,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,11507.765667574931,77.79291553133515,0.5,0.571,12,2.0,11.0
N-08-00146,2026-01-19T00:43:41,Government Healthcare,DEPT-08,S08-WS01,S08-MGMT01,10.2.82.45,10.3.83.189,22,443,TCP,3334,2604,302,354,109.28,7,4,2,internal.gov.local,1,No,USR-050,SSO,Success,2,powershell,20,Medium,Internal,OWNER-08,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,54.33748169838946,6.002928257686676,0.6666666666666666,0.656,6,2.0,10.0
N-08-00147,2026-01-10T03:46:56,Government Healthcare,DEPT-08,S08-DB01,S08-MON01,10.2.82.174,10.3.83.238,443,443,TCP,17606,67692,94,429,93.82,7,3,3,auth.local,1,Yes,USR-005,SSO,Success,2,java,13,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,909.1664890215307,5.574504370070348,0.6666666666666666,0.523,11,2.0,10.0
N-08-00148,2026-01-10T10:25:28,Government Healthcare,DEPT-08,S08-GW01,S08-BKP01,10.2.82.133,10.3.83.26,80,53,TCP,37899,14944,418,280,57.51,4,5,1,internal.gov.local,3,No,USR-034,SSO,Success,0,java,16,High,DMZ,OWNER-08,6.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,918.848895844201,12.137019648756738,0.0,0.698,6,2.0,10.0
N-08-00149,2026-01-13T10:49:03,Government Healthcare,DEPT-08,S08-APP01,S08-AUTH01,10.2.82.152,10.3.83.71,8080,443,UDP,14333,14509,288,14,19.61,1,1,4,service.local,2,No,USR-068,Certificate,Success,0,python,18,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1470.7802141764407,15.400305966343703,0.0,0.302,5,2.0,9.0
N-08-00150,2026-01-20T03:31:03,Government Healthcare,DEPT-08,S08-APP01,S08-DB01,10.2.82.2,10.3.83.54,443,80,UDP,21028,25244,374,171,87.21,7,3,2,service.local,1,No,USR-040,Password,Success,0,powershell,17,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,530.5813553491572,6.249283339066621,0.0,0.545,5,2.0,9.0
N-08-00151,2026-01-14T04:36:37,Government Healthcare,DEPT-08,S08-VPN01,S08-CTRL01,10.2.82.141,10.3.83.135,8080,5432,TCP,16409,15015,128,570,52.22,4,3,1,service.local,2,No,USR-035,Certificate,Success,2,python,11,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,601.7617770968977,13.366526235158943,0.6666666666666666,0.698,4,2.0,8.0
N-08-00152,2026-01-19T04:25:06,Government Healthcare,DEPT-08,S08-MGMT01,S08-VPN01,10.2.82.84,10.3.83.24,8080,53,TCP,14994,62527,23,572,109.18,7,5,2,internal.gov.local,2,Yes,USR-045,Password,Success,2,powershell,6,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,710.0293093973255,5.4497160652134085,0.6666666666666666,0.595,12,2.0,11.0
N-08-00153,2026-01-02T17:34:59,Government Healthcare,DEPT-08,S08-DB01,S08-MON01,10.2.82.114,10.3.83.55,80,53,TCP,39569,56275,421,421,105.08,7,3,1,auth.local,3,Yes,USR-018,SSO,Success,1,java,9,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,912.1050628092881,8.012942519984774,0.5,0.842,9,2.0,8.0
N-08-00154,2026-01-12T03:02:59,Government Healthcare,DEPT-08,S08-MGMT01,S08-MON01,10.2.82.131,10.3.83.6,80,80,TCP,7196,51716,391,120,46.18,5,1,1,monitor.local,3,No,USR-027,Certificate,Success,2,java,14,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1275.7037678648767,11.065396275443915,0.6666666666666666,0.511,2,2.0,6.0
N-08-00155,2026-01-06T17:45:11,Government Healthcare,DEPT-08,S08-DB01,S08-CTRL01,10.2.82.180,10.3.83.162,80,443,TCP,431,2099,127,463,61.09,8,3,1,service.local,5,No,USR-069,Password,Success,2,nginx,15,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,41.41430676051727,9.657881813717465,0.6666666666666666,0.59,4,2.0,8.0
N-08-00156,2026-01-07T06:37:47,Government Healthcare,DEPT-08,S08-DB01,S08-MON01,10.2.82.90,10.3.83.25,443,22,TCP,38527,67914,215,463,51.61,6,1,3,auth.local,5,No,USR-046,Password,Success,0,nginx,13,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,2062.410385584189,13.136988955628754,0.0,0.678,4,2.0,8.0
N-08-00157,2026-01-07T23:51:46,Government Healthcare,DEPT-08,S08-AUTH01,S08-GW01,10.2.82.115,10.3.83.116,80,53,UDP,6076,64241,266,427,34.48,6,5,1,auth.local,4,Yes,USR-011,SSO,Success,1,powershell,20,Critical,Internal,OWNER-08,8.6,No,None,Normal,Normal,Normal,Normal,None,Normal,2039.3561484918796,20.098607888631093,0.5,0.693,11,2.0,10.0
N-08-00158,2026-01-16T02:31:40,Government Healthcare,DEPT-08,S08-MON01,S08-CTRL01,10.2.82.147,10.3.83.95,22,443,TCP,41469,60595,440,307,97.56,7,1,1,service.local,4,No,USR-043,Password,Success,2,java,7,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1046.1664616646167,7.656826568265682,0.6666666666666666,0.747,2,2.0,6.0
N-08-00159,2026-01-09T11:22:48,Government Healthcare,DEPT-08,S08-MGMT01,S08-AUTH01,10.2.82.85,10.3.83.193,443,80,UDP,9406,54755,206,403,34.93,6,4,2,auth.local,5,No,USR-047,Certificate,Success,0,nginx,2,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1836.8451188090467,17.43486973947896,0.0,0.609,6,2.0,10.0
N-08-00160,2026-01-06T08:46:26,Government Healthcare,DEPT-08,S08-CTRL01,S08-APP01,10.2.82.56,10.3.83.61,443,53,UDP,38327,34110,447,474,59.56,1,4,4,service.local,4,Yes,USR-052,Certificate,Success,1,svchost,11,Critical,OT,OWNER-08,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,1216.2021490933512,15.463398253861651,0.5,0.921,13,2.0,12.0
N-08-00161,2026-01-19T17:10:10,Government Healthcare,DEPT-08,S08-APP01,S08-DB01,10.2.82.49,10.3.83.18,22,53,UDP,35171,16830,286,394,17.3,4,3,2,internal.gov.local,1,Yes,USR-019,Certificate,Success,0,java,8,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3005.838150289017,39.30635838150289,0.0,0.68,10,2.0,9.0
N-08-00162,2026-01-03T04:08:47,Government Healthcare,DEPT-08,S08-VPN01,S08-MGMT01,10.2.82.216,10.3.83.247,53,443,TCP,33388,60624,354,266,28.43,5,3,2,internal.gov.local,5,Yes,USR-048,Password,Success,2,svchost,14,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3306.7886035877596,21.807949349278932,0.6666666666666666,0.62,10,2.0,9.0
N-08-00163,2026-01-20T20:15:28,Government Healthcare,DEPT-08,S08-CTRL01,S08-MGMT01,10.2.82.162,10.3.83.169,443,5432,TCP,5392,4838,164,412,19.46,1,1,4,auth.local,4,No,USR-044,Password,Success,1,powershell,8,Critical,OT,OWNER-08,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,525.6937307297019,29.599177800616648,0.5,0.576,5,2.0,9.0
N-08-00164,2026-01-16T19:09:28,Government Healthcare,DEPT-08,S08-APP01,S08-GW01,10.2.82.149,10.3.83.10,80,22,UDP,43369,23989,41,476,59.16,7,3,3,monitor.local,4,No,USR-035,Certificate,Success,2,svchost,4,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1138.5733603786343,8.739012846517918,0.6666666666666666,0.517,6,2.0,10.0
N-08-00165,2026-01-05T14:10:04,Government Healthcare,DEPT-08,S08-BKP01,S08-WS01,10.2.82.29,10.3.83.78,80,80,UDP,47034,40316,36,162,75.26,4,1,3,monitor.local,2,No,USR-050,Password,Success,0,svchost,14,Critical,Internal,OWNER-08,9.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1160.6431039064576,2.630879617326601,0.0,0.198,4,2.0,8.0
N-08-00166,2026-01-20T15:55:48,Government Healthcare,DEPT-08,S08-BKP01,S08-MGMT01,10.2.82.81,10.3.83.168,22,80,UDP,10060,66368,346,31,99.15,1,2,4,internal.gov.local,3,Yes,USR-055,Certificate,Success,1,svchost,10,Critical,Internal,OWNER-08,9.2,No,None,Normal,Normal,Normal,Normal,None,Normal,770.8320726172466,3.8023197175995964,0.5,0.377,11,2.0,10.0
N-08-00167,2026-01-03T22:18:46,Government Healthcare,DEPT-08,S08-VPN01,S08-CTRL01,10.2.82.33,10.3.83.9,80,53,TCP,47314,20833,416,317,31.96,3,4,2,internal.gov.local,1,Yes,USR-008,SSO,Success,2,powershell,13,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2132.2590738423028,22.934918648310386,0.6666666666666666,0.733,11,2.0,10.0
N-08-00168,2026-01-03T15:36:05,Government Healthcare,DEPT-08,S08-MON01,S08-APP01,10.2.82.98,10.3.83.206,8080,53,TCP,15269,49947,2,440,16.21,2,5,1,monitor.local,4,Yes,USR-063,Certificate,Success,2,nginx,0,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,4023.195558297347,27.267119062307216,0.6666666666666666,0.442,11,2.0,10.0
N-08-00169,2026-01-16T07:50:07,Government Healthcare,DEPT-08,S08-MGMT01,S08-DB01,10.2.82.178,10.3.83.233,80,22,UDP,40584,38939,488,281,14.59,7,2,2,internal.gov.local,4,No,USR-074,SSO,Success,0,powershell,9,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,5450.514050719671,52.707333790267306,0.0,0.769,4,2.0,8.0
N-08-00170,2026-01-12T10:21:03,Government Healthcare,DEPT-08,S08-DB01,S08-VPN01,10.2.82.171,10.3.83.80,22,22,TCP,39434,50404,433,302,108.86,3,2,2,monitor.local,5,No,USR-032,SSO,Success,2,python,15,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,825.261804152122,6.751791291567151,0.6666666666666666,0.735,4,2.0,8.0
N-08-00171,2026-01-09T14:29:44,Government Healthcare,DEPT-08,S08-MGMT01,S08-CTRL01,10.2.82.51,10.3.83.69,443,22,TCP,19850,10073,218,51,35.8,5,5,2,service.local,1,Yes,USR-013,SSO,Success,1,nginx,10,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,835.8379888268157,7.513966480446928,0.5,0.269,12,2.0,11.0
N-08-00172,2026-01-09T19:39:00,Government Healthcare,DEPT-08,S08-DB01,S08-WS01,10.2.82.133,10.3.83.168,80,80,TCP,9228,37514,193,187,119.52,7,3,3,auth.local,3,No,USR-003,SSO,Success,1,svchost,1,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,391.0809906291834,3.179384203480589,0.5,0.38,6,2.0,10.0
N-08-00173,2026-01-08T09:30:43,Government Healthcare,DEPT-08,S08-BKP01,S08-AUTH01,10.2.82.109,10.3.83.200,22,443,UDP,28011,63984,384,212,105.63,6,4,4,monitor.local,5,No,USR-033,Certificate,Success,1,java,11,Critical,Internal,OWNER-08,9.2,No,None,Normal,Normal,Normal,Normal,None,Normal,870.917353024709,5.6423364574458015,0.5,0.596,8,2.0,12.0
N-08-00174,2026-01-21T06:16:14,Government Healthcare,DEPT-08,S08-BKP01,S08-AUTH01,10.2.82.232,10.3.83.203,443,443,UDP,11734,30195,171,118,80.13,1,4,2,monitor.local,3,No,USR-058,Certificate,Success,0,nginx,5,Critical,Internal,OWNER-08,9.2,No,None,Normal,Normal,Normal,Normal,None,Normal,523.2621989267441,3.6066392112816676,0.0,0.289,6,2.0,10.0
N-08-00175,2026-01-03T09:05:15,Government Healthcare,DEPT-08,S08-MON01,S08-APP01,10.2.82.69,10.3.83.48,53,80,TCP,13728,54723,81,62,60.17,7,1,3,auth.local,5,Yes,USR-017,Password,Success,0,svchost,14,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1137.6267242812032,2.376599634369287,0.0,0.143,9,2.0,8.0
N-08-00176,2026-01-18T05:56:24,Government Healthcare,DEPT-08,S08-MON01,S08-AUTH01,10.2.82.57,10.3.83.76,8080,80,UDP,32071,49598,455,316,87.49,1,3,4,auth.local,5,No,USR-059,Password,Success,1,svchost,6,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,933.4666819065037,8.812435706937936,0.5,0.771,7,2.0,11.0
N-08-00177,2026-01-16T16:13:42,Government Healthcare,DEPT-08,S08-VPN01,S08-WS01,10.2.82.174,10.3.83.143,80,443,UDP,23314,58766,491,534,0.86,4,1,4,monitor.local,5,No,USR-043,SSO,Success,0,python,5,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,95441.86046511628,1191.860465116279,0.0,1.025,5,2.0,9.0
N-08-00178,2026-01-14T15:21:57,Government Healthcare,DEPT-08,S08-WS01,S08-AUTH01,10.2.82.166,10.3.83.18,80,5432,UDP,43831,39183,50,105,87.04,6,4,1,internal.gov.local,3,No,USR-002,SSO,Success,2,nginx,7,Medium,Internal,OWNER-08,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,953.7454044117646,1.7807904411764706,0.6666666666666666,0.155,5,2.0,9.0
N-08-00179,2026-01-19T23:52:24,Government Healthcare,DEPT-08,S08-APP01,S08-DB01,10.2.82.120,10.3.83.112,443,80,UDP,23192,35702,129,421,15.95,1,2,4,service.local,3,Yes,USR-043,SSO,Success,2,java,4,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,3692.4137931034484,34.48275862068966,0.6666666666666666,0.55,11,2.0,10.0
N-08-00180,2026-01-08T14:43:00,Government Healthcare,DEPT-08,S08-WS01,S08-GW01,10.2.82.247,10.3.83.151,53,443,TCP,9498,52029,324,368,12.07,2,2,2,internal.gov.local,5,No,USR-012,Certificate,Success,1,python,16,Medium,Internal,OWNER-08,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,5097.514498757249,57.33222866611433,0.5,0.692,4,2.0,8.0
N-08-00181,2026-01-05T21:43:55,Government Healthcare,DEPT-08,S08-VPN01,S08-APP01,10.2.82.184,10.3.83.244,53,53,UDP,41534,19245,388,158,66.35,8,5,4,service.local,4,No,USR-018,Certificate,Success,2,svchost,3,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,916.0361718161266,8.229088168801809,0.6666666666666666,0.546,9,2.0,13.0
N-08-00182,2026-01-21T06:28:34,Government Healthcare,DEPT-08,S08-APP01,S08-MON01,10.2.82.215,10.3.83.182,53,80,UDP,3810,28124,443,233,17.65,8,3,4,service.local,1,Yes,USR-022,SSO,Success,0,powershell,0,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1809.2917847025496,38.30028328611898,0.0,0.676,12,2.0,11.0
N-08-00183,2026-01-13T03:43:03,Government Healthcare,DEPT-08,S08-APP01,S08-MON01,10.2.82.28,10.3.83.170,80,5432,TCP,48832,58300,203,494,84.56,1,1,4,monitor.local,1,No,USR-007,Certificate,Success,1,nginx,19,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1266.9347209082307,8.242667928098392,0.5,0.697,5,2.0,9.0
N-08-00184,2026-01-05T20:59:33,Government Healthcare,DEPT-08,S08-MGMT01,S08-WS01,10.2.82.203,10.3.83.183,80,5432,UDP,38541,38312,436,101,106.79,3,4,1,auth.local,4,Yes,USR-025,SSO,Success,1,powershell,11,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,719.6647626182227,5.0285607266598,0.5,0.537,10,2.0,9.0
N-08-00185,2026-01-18T23:47:14,Government Healthcare,DEPT-08,S08-MGMT01,S08-WS01,10.2.82.181,10.3.83.73,443,22,TCP,24141,65362,437,590,30.24,4,5,4,auth.local,4,No,USR-017,SSO,Success,2,svchost,1,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,2959.7552910052914,33.961640211640216,0.6666666666666666,1.027,9,2.0,13.0
N-08-00186,2026-01-19T00:15:16,Government Healthcare,DEPT-08,S08-DB01,S08-BKP01,10.2.82.201,10.3.83.170,80,80,TCP,11368,12180,257,136,8.46,4,5,4,internal.gov.local,5,Yes,USR-066,Password,Success,1,python,6,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,2783.4515366430255,46.45390070921985,0.5,0.393,14,2.0,13.0
N-08-00187,2026-01-13T09:40:43,Government Healthcare,DEPT-08,S08-DB01,S08-MGMT01,10.2.82.86,10.3.83.12,443,443,UDP,33710,28017,328,352,2.99,6,5,2,monitor.local,3,No,USR-060,Password,Success,0,python,3,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,20644.481605351168,227.4247491638796,0.0,0.68,7,2.0,11.0
N-08-00188,2026-01-13T13:37:52,Government Healthcare,DEPT-08,S08-GW01,S08-BKP01,10.2.82.43,10.3.83.11,80,443,UDP,41541,17604,362,17,5.2,3,3,4,service.local,2,No,USR-022,SSO,Success,1,java,18,High,DMZ,OWNER-08,6.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,11374.038461538461,72.88461538461539,0.5,0.379,7,2.0,11.0
N-08-00189,2026-01-02T03:26:20,Government Healthcare,DEPT-08,S08-VPN01,S08-BKP01,10.2.82.135,10.3.83.108,443,80,TCP,36295,9296,231,12,72.67,5,2,1,monitor.local,5,No,USR-035,Certificate,Success,2,powershell,2,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,627.3703041144902,3.343883308105133,0.6666666666666666,0.243,3,2.0,7.0
N-08-00190,2026-01-14T15:02:37,Government Healthcare,DEPT-08,S08-BKP01,S08-WS01,10.2.82.10,10.3.83.222,80,22,UDP,44509,24051,289,559,32.91,1,4,1,internal.gov.local,4,No,USR-064,SSO,Success,2,svchost,11,Critical,Internal,OWNER-08,9.2,No,None,Normal,Normal,Normal,Normal,None,Normal,2083.2573685809784,25.767243998784565,0.6666666666666666,0.848,5,2.0,9.0
N-08-00191,2026-01-10T00:06:17,Government Healthcare,DEPT-08,S08-MGMT01,S08-GW01,10.2.82.166,10.3.83.99,22,5432,UDP,22023,62181,269,247,30.25,6,3,2,monitor.local,1,No,USR-037,Password,Success,1,powershell,1,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,2783.603305785124,17.05785123966942,0.5,0.516,5,2.0,9.0
N-08-00192,2026-01-02T03:37:19,Government Healthcare,DEPT-08,S08-GW01,S08-DB01,10.2.82.85,10.3.83.155,53,443,UDP,4627,61291,328,439,4.91,7,2,3,service.local,3,No,USR-064,Password,Success,2,powershell,13,High,DMZ,OWNER-08,6.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,13425.254582484724,156.21181262729124,0.6666666666666666,0.767,5,2.0,9.0
N-08-00193,2026-01-04T17:50:54,Government Healthcare,DEPT-08,S08-MON01,S08-AUTH01,10.2.82.20,10.3.83.96,53,443,UDP,23772,41317,175,356,117.2,1,4,3,internal.gov.local,3,Yes,USR-055,SSO,Success,1,svchost,6,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,555.3668941979522,4.530716723549488,0.5,0.531,12,2.0,11.0
N-08-00194,2026-01-11T07:02:32,Government Healthcare,DEPT-08,S08-VPN01,S08-BKP01,10.2.82.170,10.3.83.206,80,80,TCP,34026,33318,421,35,102.65,4,3,2,monitor.local,2,No,USR-017,SSO,Success,1,java,14,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,656.0545543107647,4.442279590842669,0.5,0.456,5,2.0,9.0
N-08-00195,2026-01-08T18:10:48,Government Healthcare,DEPT-08,S08-CTRL01,S08-BKP01,10.2.82.143,10.3.83.154,22,22,UDP,21936,63139,428,218,98.05,1,5,3,internal.gov.local,2,Yes,USR-018,SSO,Success,1,python,13,Critical,OT,OWNER-08,8.9,No,None,Normal,Normal,Normal,Normal,None,Normal,867.6695563488016,6.588475267720551,0.5,0.646,13,2.0,12.0
N-08-00196,2026-01-09T02:02:26,Government Healthcare,DEPT-08,S08-MON01,S08-APP01,10.2.82.37,10.3.83.193,80,80,UDP,30552,33962,10,386,9.58,3,1,2,auth.local,4,No,USR-058,Password,Success,2,svchost,14,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,6734.237995824635,41.33611691022964,0.6666666666666666,0.396,3,2.0,7.0
N-08-00197,2026-01-01T16:23:25,Government Healthcare,DEPT-08,S08-APP01,S08-DB01,10.2.82.23,10.3.83.92,22,443,TCP,49316,44613,498,475,95.48,3,5,2,internal.gov.local,5,Yes,USR-067,SSO,Success,2,java,17,High,DMZ,OWNER-08,8.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,983.7557603686636,10.190615835777125,0.6666666666666666,0.973,12,2.0,11.0
N-08-00198,2026-01-19T09:47:13,Government Healthcare,DEPT-08,S08-AUTH01,S08-WS01,10.2.82.216,10.3.83.3,443,80,UDP,38369,60097,426,312,33.91,4,4,1,service.local,1,Yes,USR-057,Certificate,Success,0,svchost,2,Critical,Internal,OWNER-08,8.6,No,None,Normal,Normal,Normal,Normal,None,Normal,2903.7452079032737,21.76349159539959,0.0,0.738,10,2.0,9.0
N-08-00199,2026-01-09T08:17:09,Government Healthcare,DEPT-08,S08-VPN01,S08-WS01,10.2.82.55,10.3.83.23,443,80,TCP,47620,54942,238,548,115.54,2,5,2,monitor.local,1,No,USR-068,Password,Success,2,powershell,1,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,887.6752639778431,6.8028388436904965,0.6666666666666666,0.786,7,2.0,11.0
N-08-00200,2026-01-04T14:55:47,Government Healthcare,DEPT-08,S08-MGMT01,S08-VPN01,10.2.82.26,10.3.83.141,8080,80,UDP,862,26955,75,500,16.64,5,5,4,auth.local,3,No,USR-035,Certificate,Success,1,python,3,Critical,Internal,OWNER-08,6.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1671.6947115384614,34.55528846153846,0.5,0.575,9,2.0,13.0
N-08-00201,2026-01-10T10:24:49,Government Healthcare,DEPT-08,S08-DB01,S08-MON01,10.2.82.156,10.3.83.83,80,443,TCP,44940,4827,167,439,88.04,8,5,2,monitor.local,2,No,USR-015,Password,Success,0,nginx,11,Critical,Internal,OWNER-08,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,565.2771467514766,6.883234893230349,0.0,0.606,7,2.0,11.0
N-08-00202,2026-01-06T23:51:35,Government Healthcare,DEPT-08,S08-GW01,S08-BKP01,10.2.82.109,10.3.83.123,22,53,TCP,49589,2889,56,515,5.31,2,4,3,internal.gov.local,4,No,USR-051,Certificate,Success,2,nginx,15,High,DMZ,OWNER-08,6.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,9882.86252354049,107.53295668549907,0.6666666666666666,0.571,7,2.0,11.0
N-08-00203,2026-01-19T07:10:56,Government Healthcare,DEPT-08,S08-WS01,S08-CTRL01,10.2.82.234,10.3.83.132,80,5432,UDP,30234,68319,422,175,111.49,1,5,2,service.local,3,Yes,USR-062,SSO,Success,2,powershell,19,Medium,Internal,OWNER-08,4.9,No,None,Normal,Normal,Normal,Normal,None,Normal,883.9626872365235,5.354740335456095,0.6666666666666666,0.597,12,2.0,11.0
N-08-00204,2026-01-18T06:21:23,Government Healthcare,DEPT-08,S08-VPN01,S08-GW01,10.2.82.132,10.3.83.188,22,22,UDP,23973,55996,154,583,15.3,1,5,3,monitor.local,3,No,USR-079,Password,Success,1,java,7,High,DMZ,OWNER-08,2.9,Yes,None,Normal,Normal,Normal,Normal,None,Normal,5226.732026143791,48.169934640522875,0.5,0.737,8,2.0,12.0
N-08-00205,2026-01-21T01:23:31,Government Healthcare,DEPT-08,S08-MON01,S08-VPN01,10.2.82.233,10.3.83.134,22,22,UDP,49584,44607,325,469,48.99,4,5,4,auth.local,2,No,USR-018,Password,Success,2,python,3,High,Internal,OWNER-08,4.5,No,None,Normal,Normal,Normal,Normal,None,Normal,1922.657685241886,16.20738926311492,0.6666666666666666,0.794,9,2.0,13.0
