EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-01-00271,2026-01-03T10:22:03,Government Data Centres,DEPT-01,S01-BKP01,S01-APP01,10.2.12.110,10.3.13.229,80,53,TCP,29439,10433,191,540,48.39,7,3,4,monitor.local,4,Yes,USR-054,Password,Success,0,python,4,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,823.9718950196321,15.10642694771647,0.0,0.731,12,2.0,11.0
N-01-00272,2026-01-04T06:39:45,Government Data Centres,DEPT-01,S01-MON01,S01-VPN01,10.2.12.133,10.3.13.222,8080,443,TCP,30047,62243,18,162,113.29,6,1,4,internal.gov.local,1,No,USR-074,SSO,Success,0,python,4,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,814.6350075028687,1.5888427928325535,0.0,0.18,5,2.0,9.0
N-01-00273,2026-01-08T06:31:23,Government Data Centres,DEPT-01,S01-APP01,S01-BKP01,10.2.12.79,10.3.13.77,53,443,TCP,9515,55480,26,314,106.7,4,2,4,internal.gov.local,1,No,USR-009,Password,Success,1,svchost,18,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,609.1377694470477,3.1865042174320526,0.5,0.34,6,2.0,10.0
N-01-00274,2026-01-09T00:29:50,Government Data Centres,DEPT-01,S01-WS01,S01-VPN01,10.2.12.98,10.3.13.123,8080,80,TCP,33280,60615,391,462,80.1,3,3,1,monitor.local,4,No,USR-051,SSO,Success,2,nginx,14,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1172.2222222222224,10.649188514357055,0.6666666666666666,0.853,4,2.0,8.0
N-01-00275,2026-01-21T00:55:10,Government Data Centres,DEPT-01,S01-WS01,S01-APP01,10.2.12.183,10.3.13.8,8080,22,TCP,42399,11361,100,556,69.26,1,5,2,monitor.local,5,No,USR-016,Certificate,Success,2,java,0,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,776.2056020791221,9.471556453941668,0.6666666666666666,0.656,7,2.0,11.0
N-01-00276,2026-01-06T21:57:53,Government Data Centres,DEPT-01,S01-WS01,S01-DB01,10.2.12.182,10.3.13.216,8080,53,TCP,35166,42199,207,48,59.03,1,3,4,service.local,4,No,USR-068,SSO,Success,1,powershell,2,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1310.604777231916,4.319837370828393,0.5,0.255,7,2.0,11.0
N-01-00277,2026-01-13T15:53:10,Government Data Centres,DEPT-01,S01-APP01,S01-AUTH01,10.2.12.75,10.3.13.38,80,22,TCP,10307,40412,489,419,81.47,1,5,3,service.local,1,No,USR-039,SSO,Success,0,powershell,4,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,622.5481772431569,11.145206824598011,0.0,0.908,8,2.0,12.0
N-01-00278,2026-01-07T04:51:24,Government Data Centres,DEPT-01,S01-BKP01,S01-MGMT01,10.2.12.243,10.3.13.213,443,443,TCP,15903,31197,254,522,90.31,7,1,3,internal.gov.local,3,Yes,USR-071,SSO,Success,0,svchost,0,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,521.5369283578784,8.592625401395194,0.0,0.776,9,2.0,8.0
N-01-00279,2026-01-01T18:10:17,Government Data Centres,DEPT-01,S01-BKP01,S01-DB01,10.2.12.143,10.3.13.248,8080,443,TCP,36553,16658,157,583,48.87,2,5,2,service.local,3,No,USR-032,Certificate,Success,1,python,14,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,1088.827501534684,15.142214037241663,0.5,0.74,7,2.0,11.0
N-01-00280,2026-01-19T19:48:29,Government Data Centres,DEPT-01,S01-GW01,S01-APP01,10.2.12.248,10.3.13.214,8080,22,TCP,235,8087,479,495,32.87,5,4,3,service.local,5,No,USR-006,Password,Success,2,python,18,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,253.1791907514451,29.631883176148467,0.6666666666666666,0.974,7,2.0,11.0
N-01-00281,2026-01-03T08:59:25,Government Data Centres,DEPT-01,S01-APP01,S01-MGMT01,10.2.12.180,10.3.13.33,80,5432,UDP,28509,27836,314,518,114.89,6,3,3,monitor.local,3,No,USR-042,SSO,Success,0,svchost,19,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,490.42562451040124,7.241709461223779,0.0,0.832,6,2.0,10.0
N-01-00282,2026-01-17T01:50:08,Government Data Centres,DEPT-01,S01-MGMT01,S01-GW01,10.2.12.167,10.3.13.238,443,5432,UDP,480,1455,346,179,49.64,8,4,1,internal.gov.local,5,No,USR-057,Certificate,Success,0,powershell,12,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,38.98066075745366,10.576148267526188,0.0,0.525,5,2.0,9.0
N-01-00283,2026-01-10T03:13:11,Government Data Centres,DEPT-01,S01-CTRL01,S01-MGMT01,10.2.12.216,10.3.13.198,443,443,UDP,24479,25495,229,11,26.66,1,3,3,service.local,1,No,USR-029,Password,Success,1,powershell,1,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1874.4936234058514,9.00225056264066,0.5,0.24,6,2.0,10.0
N-01-00284,2026-01-17T08:30:45,Government Data Centres,DEPT-01,S01-WS01,S01-VPN01,10.2.12.157,10.3.13.55,443,80,UDP,7470,36552,293,514,59.33,4,5,2,internal.gov.local,5,No,USR-009,Password,Success,1,python,7,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,741.9855048036407,13.601887746502612,0.5,0.807,7,2.0,11.0
N-01-00285,2026-01-05T16:46:54,Government Data Centres,DEPT-01,S01-VPN01,S01-WS01,10.2.12.175,10.3.13.7,8080,5432,UDP,44809,59697,3,439,76.95,1,3,4,monitor.local,3,No,USR-067,SSO,Success,1,powershell,16,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1358.1026640675764,5.743989603638727,0.5,0.442,7,2.0,11.0
N-01-00286,2026-01-02T09:38:17,Government Data Centres,DEPT-01,S01-GW01,S01-WS01,10.2.12.237,10.3.13.109,8080,53,UDP,538,51561,101,344,9.91,1,2,4,internal.gov.local,2,No,USR-022,SSO,Success,1,nginx,20,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,5257.214934409687,44.904137235116046,0.5,0.445,6,2.0,10.0
N-01-00287,2026-01-12T06:07:27,Government Data Centres,DEPT-01,S01-APP01,S01-GW01,10.2.12.208,10.3.13.8,8080,22,UDP,16397,14334,244,246,115.06,1,3,2,internal.gov.local,5,Yes,USR-013,Certificate,Success,1,python,3,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,267.08673735442375,4.258647662089345,0.5,0.49,10,2.0,9.0
N-01-00288,2026-01-02T02:12:24,Government Data Centres,DEPT-01,S01-APP01,S01-GW01,10.2.12.82,10.3.13.229,443,80,TCP,29161,7381,156,444,7.99,1,5,1,auth.local,4,Yes,USR-013,Certificate,Success,1,java,19,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4573.466833541927,75.09386733416771,0.5,0.6,11,2.0,10.0
N-01-00289,2026-01-11T15:37:24,Government Data Centres,DEPT-01,S01-CTRL01,S01-GW01,10.2.12.120,10.3.13.205,53,5432,TCP,22457,3604,234,531,39.45,4,1,1,internal.gov.local,5,No,USR-076,Password,Success,2,java,20,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,660.6083650190113,19.39163498098859,0.6666666666666666,0.765,2,2.0,6.0
N-01-00290,2026-01-09T10:05:26,Government Data Centres,DEPT-01,S01-VPN01,S01-WS01,10.2.12.125,10.3.13.187,8080,53,TCP,16135,18245,410,47,7.35,5,5,4,auth.local,3,No,USR-019,SSO,Success,1,python,10,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,4677.551020408164,62.17687074829932,0.5,0.457,9,2.0,13.0
N-01-00291,2026-01-01T12:24:33,Government Data Centres,DEPT-01,S01-WS01,S01-BKP01,10.2.12.152,10.3.13.170,80,443,TCP,33433,7357,218,354,23.53,4,2,1,auth.local,2,Yes,USR-060,Certificate,Success,2,powershell,18,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,1733.5316617084572,24.30939226519337,0.6666666666666666,0.572,8,2.0,7.0
N-01-00292,2026-01-15T08:28:19,Government Data Centres,DEPT-01,S01-CTRL01,S01-MGMT01,10.2.12.109,10.3.13.86,80,443,UDP,2965,65202,114,5,76.69,4,4,2,service.local,4,No,USR-049,Password,Success,1,java,0,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,888.8642587038728,1.5517016560177337,0.5,0.119,6,2.0,10.0
N-01-00293,2026-01-03T00:16:22,Government Data Centres,DEPT-01,S01-MGMT01,S01-GW01,10.2.12.9,10.3.13.144,443,80,UDP,29062,25680,325,370,5.36,1,2,2,auth.local,2,No,USR-034,Certificate,Success,0,powershell,17,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,10213.059701492537,129.6641791044776,0.0,0.695,4,2.0,8.0
N-01-00294,2026-01-05T19:02:01,Government Data Centres,DEPT-01,S01-DB01,S01-AUTH01,10.2.12.47,10.3.13.217,22,443,TCP,44597,18188,196,115,40.67,4,3,4,service.local,3,No,USR-022,Certificate,Success,2,svchost,2,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1543.7669043521023,7.646914187361691,0.6666666666666666,0.311,7,2.0,11.0
N-01-00295,2026-01-04T07:25:50,Government Data Centres,DEPT-01,S01-APP01,S01-DB01,10.2.12.50,10.3.13.51,8080,53,UDP,21037,56500,327,252,110.53,4,5,3,service.local,3,No,USR-007,Certificate,Success,1,java,16,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,701.5018547000814,5.238396815344251,0.5,0.579,8,2.0,12.0
N-01-00296,2026-01-06T02:16:46,Government Data Centres,DEPT-01,S01-CTRL01,S01-MON01,10.2.12.22,10.3.13.202,53,5432,TCP,11172,66865,200,523,44.97,8,2,3,auth.local,5,Yes,USR-064,SSO,Success,1,python,12,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,1735.3124305092283,16.07738492328219,0.5,0.723,10,2.0,9.0
N-01-00297,2026-01-06T01:09:14,Government Data Centres,DEPT-01,S01-CTRL01,S01-GW01,10.2.12.231,10.3.13.53,53,80,UDP,14525,40307,219,388,68.61,6,3,1,service.local,1,No,USR-057,Certificate,Success,1,java,18,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,799.1837924500802,8.84710683573823,0.5,0.607,4,2.0,8.0
N-01-00298,2026-01-12T23:45:39,Government Data Centres,DEPT-01,S01-GW01,S01-VPN01,10.2.12.88,10.3.13.111,53,53,UDP,27001,48370,413,511,38.11,7,1,2,monitor.local,2,No,USR-010,SSO,Success,0,powershell,16,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1977.7223825767514,24.2456048281291,0.0,0.924,3,2.0,7.0
N-01-00299,2026-01-15T23:31:05,Government Data Centres,DEPT-01,S01-VPN01,S01-CTRL01,10.2.12.203,10.3.13.72,80,443,TCP,4875,47416,21,561,24.12,4,3,3,auth.local,3,No,USR-078,Password,Success,2,python,8,High,DMZ,OWNER-01,2.2,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2167.9519071310115,24.129353233830845,0.6666666666666666,0.582,6,2.0,10.0
N-01-00300,2026-01-07T17:55:52,Government Data Centres,DEPT-01,S01-GW01,S01-MGMT01,10.2.12.90,10.3.13.202,53,53,TCP,31133,67393,391,154,103.87,4,2,2,monitor.local,2,Yes,USR-060,SSO,Success,0,powershell,6,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,948.551073457206,5.246943294502744,0.0,0.545,9,2.0,8.0
N-01-00301,2026-01-06T02:27:28,Government Data Centres,DEPT-01,S01-BKP01,S01-MON01,10.2.12.117,10.3.13.220,8080,443,UDP,9306,17022,158,11,60.03,6,3,2,monitor.local,4,Yes,USR-069,SSO,Success,1,python,0,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,438.5807096451774,2.815259037148093,0.5,0.169,10,2.0,9.0
N-01-00302,2026-01-04T11:59:09,Government Data Centres,DEPT-01,S01-CTRL01,S01-GW01,10.2.12.245,10.3.13.86,8080,5432,UDP,25190,26965,487,402,7.74,7,2,4,internal.gov.local,3,Yes,USR-039,Password,Success,0,nginx,17,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,6738.372093023256,114.85788113695091,0.0,0.889,11,2.0,10.0
N-01-00303,2026-01-20T03:21:44,Government Data Centres,DEPT-01,S01-AUTH01,S01-GW01,10.2.12.156,10.3.13.127,443,80,TCP,4754,50779,147,212,28.04,2,4,1,auth.local,5,No,USR-022,SSO,Success,1,svchost,5,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1980.4921540656205,12.803138373751784,0.5,0.359,5,2.0,9.0
N-01-00304,2026-01-13T12:58:26,Government Data Centres,DEPT-01,S01-APP01,S01-DB01,10.2.12.124,10.3.13.192,443,53,TCP,8715,27158,160,444,98.17,8,2,3,service.local,5,Yes,USR-036,Password,Success,0,java,14,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,365.4171335438525,6.152592441682795,0.0,0.604,10,2.0,9.0
N-01-00305,2026-01-15T02:19:51,Government Data Centres,DEPT-01,S01-APP01,S01-MON01,10.2.12.65,10.3.13.136,22,5432,UDP,30359,60846,296,42,88.5,5,4,3,auth.local,4,No,USR-054,Password,Success,0,python,13,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1030.5649717514125,3.8192090395480225,0.0,0.338,7,2.0,11.0
N-01-00306,2026-01-16T07:56:11,Government Data Centres,DEPT-01,S01-MON01,S01-BKP01,10.2.12.180,10.3.13.147,443,53,TCP,15908,20900,142,552,35.1,2,2,4,monitor.local,5,No,USR-048,Password,Success,0,python,10,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1048.6609686609686,19.77207977207977,0.0,0.694,6,2.0,10.0
N-01-00307,2026-01-05T02:01:16,Government Data Centres,DEPT-01,S01-BKP01,S01-VPN01,10.2.12.55,10.3.13.131,443,53,TCP,4996,60742,197,353,89.54,4,4,1,internal.gov.local,3,No,USR-018,SSO,Success,2,svchost,15,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,734.1746705383068,6.142506142506142,0.6666666666666666,0.55,5,2.0,9.0
N-01-00308,2026-01-03T05:04:35,Government Data Centres,DEPT-01,S01-MON01,S01-APP01,10.2.12.170,10.3.13.64,53,80,UDP,18493,21350,89,20,72.88,3,3,1,monitor.local,2,No,USR-002,Certificate,Success,1,java,14,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,546.6931942919869,1.4956092206366631,0.5,0.109,4,2.0,8.0
N-01-00309,2026-01-06T06:19:45,Government Data Centres,DEPT-01,S01-MGMT01,S01-AUTH01,10.2.12.10,10.3.13.230,8080,80,UDP,45861,6459,430,537,76.96,2,4,3,monitor.local,1,No,USR-007,SSO,Success,0,java,11,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,679.8336798336799,12.564968814968816,0.0,0.967,7,2.0,11.0
N-01-00310,2026-01-03T09:54:01,Government Data Centres,DEPT-01,S01-DB01,S01-WS01,10.2.12.109,10.3.13.9,443,22,TCP,44761,8480,114,100,95.65,3,2,1,monitor.local,5,No,USR-042,SSO,Success,2,java,19,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,556.6231050705697,2.2373235755358074,0.6666666666666666,0.214,3,2.0,7.0
N-01-00311,2026-01-10T07:45:27,Government Data Centres,DEPT-01,S01-DB01,S01-CTRL01,10.2.12.32,10.3.13.61,80,443,UDP,21392,22956,9,413,78.51,1,4,2,monitor.local,2,No,USR-036,Certificate,Success,2,powershell,1,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,564.8707171061011,5.375111450770602,0.6666666666666666,0.422,6,2.0,10.0
N-01-00312,2026-01-10T16:30:19,Government Data Centres,DEPT-01,S01-APP01,S01-WS01,10.2.12.198,10.3.13.155,53,443,TCP,16711,12618,309,334,117.77,7,2,3,service.local,3,Yes,USR-009,SSO,Success,0,python,18,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,249.0362571113187,5.459794514732105,0.0,0.643,10,2.0,9.0
N-01-00313,2026-01-12T23:05:40,Government Data Centres,DEPT-01,S01-MON01,S01-BKP01,10.2.12.191,10.3.13.61,8080,5432,TCP,15444,2980,317,129,37.13,7,2,1,internal.gov.local,2,No,USR-064,SSO,Success,0,java,12,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,496.2025316455696,12.011850255857796,0.0,0.446,3,2.0,7.0
N-01-00314,2026-01-06T18:00:59,Government Data Centres,DEPT-01,S01-DB01,S01-GW01,10.2.12.187,10.3.13.155,53,22,TCP,18427,41820,331,42,62.55,7,3,1,service.local,3,No,USR-032,Password,Success,2,nginx,7,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,963.1814548361311,5.9632294164668265,0.6666666666666666,0.373,4,2.0,8.0
N-01-00315,2026-01-13T04:47:20,Government Data Centres,DEPT-01,S01-DB01,S01-MON01,10.2.12.48,10.3.13.115,443,443,UDP,4786,25426,28,146,112.6,3,1,2,service.local,2,No,USR-055,Certificate,Success,1,powershell,5,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,268.3126110124334,1.5452930728241563,0.5,0.174,3,2.0,7.0
N-01-00316,2026-01-10T23:34:11,Government Data Centres,DEPT-01,S01-DB01,S01-WS01,10.2.12.157,10.3.13.65,22,22,UDP,41854,26598,141,494,9.69,6,4,4,service.local,4,Yes,USR-055,Certificate,Success,2,svchost,4,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,7064.189886480908,65.53147574819401,0.6666666666666666,0.635,13,2.0,12.0
N-01-00317,2026-01-18T16:06:24,Government Data Centres,DEPT-01,S01-MON01,S01-GW01,10.2.12.111,10.3.13.220,443,22,TCP,36431,23229,133,391,55.69,8,3,4,monitor.local,1,No,USR-018,Certificate,Success,1,java,4,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1071.287484288023,9.409229664212607,0.5,0.524,7,2.0,11.0
N-01-00318,2026-01-01T15:00:55,Government Data Centres,DEPT-01,S01-DB01,S01-GW01,10.2.12.130,10.3.13.188,22,53,UDP,27451,51927,498,384,46.15,5,5,1,monitor.local,1,No,USR-050,Certificate,Success,0,java,13,Critical,Internal,OWNER-01,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1720.0,19.111592632719393,0.0,0.882,6,2.0,10.0
N-01-00319,2026-01-12T22:18:45,Government Data Centres,DEPT-01,S01-WS01,S01-BKP01,10.2.12.127,10.3.13.164,22,443,UDP,27989,32547,126,491,4.24,6,1,2,auth.local,5,Yes,USR-019,SSO,Success,0,python,18,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,14277.358490566037,145.5188679245283,0.0,0.617,8,2.0,7.0
N-01-00320,2026-01-03T23:45:49,Government Data Centres,DEPT-01,S01-AUTH01,S01-GW01,10.2.12.25,10.3.13.166,53,53,TCP,34182,24949,450,435,19.98,7,3,3,monitor.local,5,No,USR-053,Certificate,Success,0,nginx,20,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,2959.5095095095094,44.294294294294296,0.0,0.885,6,2.0,10.0
N-01-00321,2026-01-19T20:40:09,Government Data Centres,DEPT-01,S01-CTRL01,S01-MGMT01,10.2.12.70,10.3.13.193,80,53,UDP,620,22272,419,505,0.29,2,4,4,auth.local,4,No,USR-023,SSO,Success,0,java,6,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,78937.93103448277,3186.206896551724,0.0,0.924,8,2.0,12.0
N-01-00322,2026-01-12T18:29:07,Government Data Centres,DEPT-01,S01-MON01,S01-AUTH01,10.2.12.117,10.3.13.147,80,80,TCP,4065,24150,416,198,31.2,7,4,1,service.local,1,No,USR-011,SSO,Success,0,powershell,2,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,904.3269230769231,19.67948717948718,0.0,0.614,5,2.0,9.0
N-01-00323,2026-01-14T15:50:15,Government Data Centres,DEPT-01,S01-MGMT01,S01-GW01,10.2.12.124,10.3.13.126,443,443,TCP,17637,1147,342,598,94.73,1,1,2,internal.gov.local,4,No,USR-063,SSO,Success,1,python,13,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,198.2898764910799,9.922938878919032,0.5,0.94,3,2.0,7.0
N-01-00324,2026-01-16T20:23:56,Government Data Centres,DEPT-01,S01-MGMT01,S01-BKP01,10.2.12.89,10.3.13.82,80,22,UDP,25001,7702,184,340,96.77,1,4,4,service.local,1,No,USR-068,SSO,Success,2,java,11,Critical,Internal,OWNER-01,6.6,No,None,Normal,Normal,Normal,Normal,None,Normal,337.9456443112535,5.414901312390204,0.6666666666666666,0.524,8,2.0,12.0
N-01-00325,2026-01-13T01:12:26,Government Data Centres,DEPT-01,S01-MON01,S01-VPN01,10.2.12.171,10.3.13.50,443,22,TCP,41735,47412,449,48,116.35,6,4,2,monitor.local,4,No,USR-045,SSO,Success,1,nginx,12,High,Internal,OWNER-01,3.8,No,None,Normal,Normal,Normal,Normal,None,Normal,766.1968199398367,4.2715943274602495,0.5,0.497,6,2.0,10.0
N-01-00326,2026-01-17T12:48:09,Government Data Centres,DEPT-01,S01-WS01,S01-DB01,10.2.12.224,10.3.13.135,8080,5432,TCP,8579,65464,409,91,36.23,8,2,4,internal.gov.local,4,No,USR-032,Password,Success,0,nginx,3,Medium,Internal,OWNER-01,9.0,No,None,Normal,Normal,Normal,Normal,None,Normal,2043.6930720397463,13.800717637317142,0.0,0.5,6,2.0,10.0
N-01-00327,2026-01-04T23:30:59,Government Data Centres,DEPT-01,S01-BKP01,S01-GW01,10.2.12.239,10.3.13.85,53,22,TCP,47331,33967,342,489,114.19,2,2,4,internal.gov.local,3,No,USR-074,Certificate,Success,0,powershell,12,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,711.9537612750679,7.27734477625011,0.0,0.831,6,2.0,10.0
N-01-00328,2026-01-20T19:34:27,Government Data Centres,DEPT-01,S01-BKP01,S01-CTRL01,10.2.12.208,10.3.13.61,80,22,TCP,19269,11692,59,93,40.89,4,1,3,service.local,3,Yes,USR-074,Certificate,Success,0,powershell,1,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,757.1777940816826,3.7172902910247005,0.0,0.152,9,2.0,8.0
N-01-00329,2026-01-05T15:41:54,Government Data Centres,DEPT-01,S01-CTRL01,S01-VPN01,10.2.12.101,10.3.13.110,22,22,TCP,34262,29316,56,406,1.2,8,3,2,auth.local,2,Yes,USR-059,Password,Success,2,powershell,4,Critical,OT,OWNER-01,7.6,No,None,Normal,Normal,Normal,Normal,None,Normal,52981.66666666667,385.0,0.6666666666666666,0.462,10,2.0,9.0
N-01-00330,2026-01-08T08:41:32,Government Data Centres,DEPT-01,S01-GW01,S01-BKP01,10.2.12.178,10.3.13.33,22,5432,UDP,41558,28472,255,300,84.53,7,1,3,service.local,2,No,USR-007,Password,Success,1,svchost,9,High,DMZ,OWNER-01,7.0,Yes,None,Normal,Normal,Normal,Normal,None,Normal,828.4632674790015,6.565716313734769,0.5,0.555,4,2.0,8.0
N-01-00331,2026-01-13T19:14:25,Government Data Centres,DEPT-01,S01-AUTH01,S01-GW01,10.2.12.88,10.3.13.110,53,22,UDP,25828,9614,272,291,33.96,4,5,4,internal.gov.local,2,No,USR-075,Password,Success,2,powershell,14,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1043.6395759717313,16.578327444051826,0.6666666666666666,0.563,9,2.0,13.0
N-01-00332,2026-01-11T09:19:44,Government Data Centres,DEPT-01,S01-AUTH01,S01-DB01,10.2.12.125,10.3.13.76,80,80,TCP,49245,25844,378,11,43.53,2,2,4,monitor.local,2,No,USR-013,SSO,Success,1,java,1,Critical,Internal,OWNER-01,3.7,No,None,Normal,Normal,Normal,Normal,None,Normal,1724.994256834367,8.936365724787503,0.5,0.389,6,2.0,10.0
N-01-00333,2026-01-16T03:02:21,Government Data Centres,DEPT-01,S01-APP01,S01-CTRL01,10.2.12.153,10.3.13.113,80,53,TCP,2427,15771,125,408,58.69,3,4,1,monitor.local,4,No,USR-057,SSO,Success,0,nginx,3,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,310.0698585789743,9.081615266655309,0.0,0.533,5,2.0,9.0
N-01-00334,2026-01-12T11:10:41,Government Data Centres,DEPT-01,S01-APP01,S01-AUTH01,10.2.12.173,10.3.13.234,8080,80,TCP,38659,63048,142,98,95.34,3,4,4,monitor.local,3,No,USR-013,SSO,Success,0,python,5,High,DMZ,OWNER-01,7.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1066.7820432137612,2.5173064820641913,0.0,0.24,8,2.0,12.0
N-01-00335,2026-01-10T07:03:35,Government Data Centres,DEPT-01,S01-BKP01,S01-GW01,10.2.12.211,10.3.13.139,8080,53,TCP,34206,16464,387,214,115.89,2,2,2,internal.gov.local,5,Yes,USR-041,Password,Success,0,java,18,Critical,Internal,OWNER-01,2.2,No,None,Normal,Normal,Normal,Normal,None,Normal,437.2249546984209,5.185952196047976,0.0,0.601,9,2.0,8.0
