EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
N-02-00291,2026-01-16T01:29:01,Power Infrastructure,DEPT-02,S02-WS01,S02-CTRL01,10.2.22.166,10.3.23.77,80,22,UDP,38288,55087,494,53,75.22,1,5,3,internal.gov.local,5,No,USR-054,Certificate,Success,1,svchost,7,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1241.358681201808,7.272002127093858,0.5,0.547,8,2.0,12.0
N-02-00292,2026-01-04T05:36:18,Power Infrastructure,DEPT-02,S02-MON01,S02-BKP01,10.2.22.227,10.3.23.44,53,53,TCP,8450,48168,135,159,110.75,4,4,2,internal.gov.local,5,No,USR-035,Certificate,Success,0,nginx,10,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,511.2234762979684,2.654627539503386,0.0,0.294,6,2.0,10.0
N-02-00293,2026-01-06T20:00:06,Power Infrastructure,DEPT-02,S02-AUTH01,S02-VPN01,10.2.22.243,10.3.23.183,443,53,TCP,12145,52104,161,69,31.11,6,4,1,internal.gov.local,1,No,USR-017,Certificate,Success,0,java,10,Critical,Internal,OWNER-02,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,2065.22018643523,7.39312118289939,0.0,0.23,5,2.0,9.0
N-02-00294,2026-01-18T02:28:17,Power Infrastructure,DEPT-02,S02-CTRL01,S02-VPN01,10.2.22.116,10.3.23.207,22,80,TCP,37896,31966,429,332,74.01,7,4,4,internal.gov.local,3,No,USR-077,Password,Success,0,java,13,Critical,OT,OWNER-02,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,943.9535197946223,10.282394271044453,0.0,0.761,8,2.0,12.0
N-02-00295,2026-01-11T21:56:46,Power Infrastructure,DEPT-02,S02-AUTH01,S02-MGMT01,10.2.22.201,10.3.23.62,53,22,TCP,2998,26780,75,578,2.01,1,1,4,auth.local,4,Yes,USR-009,Certificate,Success,1,powershell,4,Critical,Internal,OWNER-02,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,14814.92537313433,324.8756218905473,0.5,0.653,10,2.0,9.0
N-02-00296,2026-01-12T10:59:15,Power Infrastructure,DEPT-02,S02-MON01,S02-CTRL01,10.2.22.217,10.3.23.190,22,22,UDP,43365,7080,367,292,21.21,4,1,4,monitor.local,5,No,USR-008,Certificate,Success,1,svchost,11,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,2378.3592644978785,31.07024988213107,0.5,0.659,5,2.0,9.0
N-02-00297,2026-01-15T11:40:12,Power Infrastructure,DEPT-02,S02-WS01,S02-DB01,10.2.22.80,10.3.23.246,80,5432,UDP,38701,2719,143,329,102.46,3,3,2,monitor.local,5,No,USR-043,SSO,Success,0,java,16,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,404.25531914893617,4.606675775912551,0.0,0.472,5,2.0,9.0
N-02-00298,2026-01-06T22:29:01,Power Infrastructure,DEPT-02,S02-APP01,S02-WS01,10.2.22.241,10.3.23.125,80,22,UDP,16489,27488,27,187,118.29,7,3,1,service.local,2,No,USR-061,SSO,Success,0,python,17,High,DMZ,OWNER-02,5.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,371.77276185645445,1.8091131963817735,0.0,0.214,4,2.0,8.0
N-02-00299,2026-01-17T14:15:52,Power Infrastructure,DEPT-02,S02-MGMT01,S02-DB01,10.2.22.119,10.3.23.42,443,80,TCP,22930,6074,167,76,48.03,3,2,2,auth.local,1,No,USR-063,Certificate,Success,0,powershell,11,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,603.8725796377264,5.059337913803873,0.0,0.243,4,2.0,8.0
N-02-00300,2026-01-20T21:14:31,Power Infrastructure,DEPT-02,S02-MGMT01,S02-CTRL01,10.2.22.15,10.3.23.207,8080,22,TCP,18116,20107,79,308,113.56,7,3,1,internal.gov.local,5,No,USR-048,SSO,Success,0,java,10,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,336.5885875308207,3.407890102148644,0.0,0.387,4,2.0,8.0
N-02-00301,2026-01-19T13:20:52,Power Infrastructure,DEPT-02,S02-DB01,S02-CTRL01,10.2.22.11,10.3.23.242,53,5432,TCP,38629,12144,434,257,98.69,6,1,3,service.local,3,No,USR-009,Certificate,Success,2,svchost,3,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,514.4695511196677,7.001722565609485,0.6666666666666666,0.691,4,2.0,8.0
N-02-00302,2026-01-20T20:45:48,Power Infrastructure,DEPT-02,S02-MGMT01,S02-VPN01,10.2.22.82,10.3.23.93,53,443,UDP,28527,30427,90,529,75.85,3,3,4,service.local,1,Yes,USR-016,Certificate,Success,1,java,2,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,777.2445616348056,8.160843770599868,0.5,0.619,12,2.0,11.0
N-02-00303,2026-01-17T15:05:27,Power Infrastructure,DEPT-02,S02-VPN01,S02-MGMT01,10.2.22.62,10.3.23.82,80,443,TCP,30228,57323,483,76,37.59,5,2,1,auth.local,5,Yes,USR-065,SSO,Success,2,svchost,19,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,2329.1034849694065,14.87097632349029,0.6666666666666666,0.559,8,2.0,7.0
N-02-00304,2026-01-21T07:06:04,Power Infrastructure,DEPT-02,S02-MON01,S02-VPN01,10.2.22.80,10.3.23.50,80,53,TCP,33307,5709,383,40,13.21,2,3,4,internal.gov.local,1,No,USR-077,Password,Success,1,python,16,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,2953.5200605601813,32.021196063588185,0.5,0.423,7,2.0,11.0
N-02-00305,2026-01-03T13:36:34,Power Infrastructure,DEPT-02,S02-VPN01,S02-CTRL01,10.2.22.154,10.3.23.55,443,22,UDP,43220,15218,199,250,66.63,2,4,4,auth.local,1,No,USR-054,Certificate,Success,0,powershell,20,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,877.0523788083447,6.738706288458653,0.0,0.449,8,2.0,12.0
N-02-00306,2026-01-08T22:26:25,Power Infrastructure,DEPT-02,S02-GW01,S02-MON01,10.2.22.196,10.3.23.144,8080,80,UDP,31567,23281,270,37,1.54,3,4,2,internal.gov.local,5,No,USR-038,SSO,Success,0,java,14,High,DMZ,OWNER-02,6.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,35615.58441558442,199.35064935064935,0.0,0.307,6,2.0,10.0
N-02-00307,2026-01-10T21:21:18,Power Infrastructure,DEPT-02,S02-DB01,S02-BKP01,10.2.22.6,10.3.23.121,8080,80,TCP,35161,29290,27,411,72.48,6,1,3,auth.local,3,No,USR-053,SSO,Success,0,powershell,12,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,889.2246136865342,6.043046357615894,0.0,0.438,4,2.0,8.0
N-02-00308,2026-01-14T04:10:02,Power Infrastructure,DEPT-02,S02-MON01,S02-WS01,10.2.22.243,10.3.23.113,53,5432,UDP,29654,49034,37,576,40.58,8,1,1,monitor.local,3,No,USR-056,Password,Success,1,python,11,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1939.0832922621983,15.105963528831937,0.5,0.613,2,2.0,6.0
N-02-00309,2026-01-08T05:50:15,Power Infrastructure,DEPT-02,S02-BKP01,S02-DB01,10.2.22.239,10.3.23.194,443,5432,TCP,41213,57726,109,152,2.05,1,2,3,auth.local,4,No,USR-028,Password,Success,1,svchost,15,Critical,Internal,OWNER-02,9.5,No,None,Normal,Normal,Normal,Normal,None,Normal,48262.9268292683,127.31707317073172,0.5,0.261,5,2.0,9.0
N-02-00310,2026-01-16T17:44:12,Power Infrastructure,DEPT-02,S02-DB01,S02-GW01,10.2.22.27,10.3.23.98,53,5432,UDP,7295,21287,431,427,13.02,5,5,4,service.local,1,No,USR-019,SSO,Success,2,nginx,4,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,2195.2380952380954,65.89861751152074,0.6666666666666666,0.858,9,2.0,13.0
N-02-00311,2026-01-09T00:03:20,Power Infrastructure,DEPT-02,S02-MGMT01,S02-WS01,10.2.22.8,10.3.23.170,443,22,UDP,38856,4309,261,39,79.93,4,5,4,monitor.local,4,No,USR-067,Certificate,Success,1,java,9,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,540.0350306518203,3.753284123608157,0.5,0.3,9,2.0,13.0
N-02-00312,2026-01-10T05:56:13,Power Infrastructure,DEPT-02,S02-BKP01,S02-APP01,10.2.22.5,10.3.23.53,22,80,TCP,44191,7990,16,32,69.67,5,2,3,service.local,5,No,USR-080,Password,Success,0,svchost,8,Critical,Internal,OWNER-02,9.5,No,None,Normal,Normal,Normal,Normal,None,Normal,748.9737333141954,0.6889622506100186,0.0,0.048,5,2.0,9.0
N-02-00313,2026-01-14T06:16:36,Power Infrastructure,DEPT-02,S02-APP01,S02-VPN01,10.2.22.248,10.3.23.166,53,22,UDP,27286,50988,80,526,74.34,4,3,1,monitor.local,2,No,USR-044,Password,Success,1,powershell,20,High,DMZ,OWNER-02,5.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1052.919020715631,8.151735270379337,0.5,0.606,4,2.0,8.0
N-02-00314,2026-01-01T10:16:10,Power Infrastructure,DEPT-02,S02-BKP01,S02-GW01,10.2.22.34,10.3.23.65,443,80,TCP,19006,5305,192,393,89.25,8,1,2,auth.local,1,No,USR-067,Certificate,Success,2,nginx,8,Critical,Internal,OWNER-02,9.5,No,None,Normal,Normal,Normal,Normal,None,Normal,272.3921568627451,6.554621848739496,0.6666666666666666,0.585,3,2.0,7.0
N-02-00315,2026-01-20T16:40:40,Power Infrastructure,DEPT-02,S02-APP01,S02-CTRL01,10.2.22.44,10.3.23.199,8080,443,UDP,4751,54308,208,443,5.31,2,2,2,service.local,4,No,USR-036,SSO,Success,2,python,1,High,DMZ,OWNER-02,5.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,11122.222222222223,122.59887005649719,0.6666666666666666,0.651,4,2.0,8.0
N-02-00316,2026-01-10T00:24:51,Power Infrastructure,DEPT-02,S02-CTRL01,S02-VPN01,10.2.22.51,10.3.23.108,443,22,TCP,31240,51437,315,332,99.51,5,3,3,service.local,1,No,USR-021,SSO,Success,2,python,4,Critical,OT,OWNER-02,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,830.8411214953271,6.5018591096372225,0.6666666666666666,0.647,6,2.0,10.0
N-02-00317,2026-01-13T17:12:53,Power Infrastructure,DEPT-02,S02-WS01,S02-CTRL01,10.2.22.102,10.3.23.50,443,80,UDP,15581,60758,41,309,44.1,4,1,1,internal.gov.local,2,Yes,USR-049,Certificate,Success,2,nginx,8,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1731.0430839002267,7.936507936507936,0.6666666666666666,0.35,7,2.0,6.0
N-02-00318,2026-01-16T13:39:36,Power Infrastructure,DEPT-02,S02-APP01,S02-WS01,10.2.22.106,10.3.23.3,53,443,TCP,17481,59732,478,96,104.82,2,1,2,auth.local,4,No,USR-039,Certificate,Success,1,svchost,17,High,DMZ,OWNER-02,5.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,736.6246899446671,5.476054188132037,0.5,0.574,3,2.0,7.0
N-02-00319,2026-01-07T22:05:04,Power Infrastructure,DEPT-02,S02-VPN01,S02-DB01,10.2.22.250,10.3.23.13,80,22,TCP,18609,12420,103,73,61.93,2,5,1,auth.local,1,No,USR-011,Certificate,Success,2,java,5,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,501.0334248344906,2.841918294849023,0.6666666666666666,0.176,6,2.0,10.0
N-02-00320,2026-01-11T10:59:55,Power Infrastructure,DEPT-02,S02-MGMT01,S02-APP01,10.2.22.152,10.3.23.173,443,22,UDP,29719,5253,259,371,49.75,5,1,4,monitor.local,1,No,USR-065,SSO,Success,2,java,2,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,702.9547738693467,12.663316582914574,0.6666666666666666,0.63,5,2.0,9.0
N-02-00321,2026-01-03T17:06:16,Power Infrastructure,DEPT-02,S02-GW01,S02-WS01,10.2.22.209,10.3.23.208,22,53,UDP,20824,62302,66,158,54.98,8,5,3,internal.gov.local,4,No,USR-004,Password,Success,0,svchost,8,High,DMZ,OWNER-02,6.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1511.931611495089,4.074208803201164,0.0,0.224,8,2.0,12.0
N-02-00322,2026-01-11T13:38:00,Power Infrastructure,DEPT-02,S02-WS01,S02-CTRL01,10.2.22.156,10.3.23.243,80,80,TCP,46600,30183,203,297,10.77,7,3,1,internal.gov.local,4,No,USR-029,Password,Success,1,svchost,11,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,7129.340761374187,46.425255338904364,0.5,0.5,4,2.0,8.0
N-02-00323,2026-01-17T07:50:41,Power Infrastructure,DEPT-02,S02-DB01,S02-APP01,10.2.22.144,10.3.23.13,22,53,UDP,16022,11680,352,39,9.84,7,3,3,monitor.local,1,No,USR-042,Password,Success,1,nginx,12,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,2815.2439024390246,39.735772357723576,0.5,0.391,6,2.0,10.0
N-02-00324,2026-01-02T17:33:17,Power Infrastructure,DEPT-02,S02-WS01,S02-GW01,10.2.22.114,10.3.23.76,8080,53,UDP,39485,39562,450,576,45.49,5,5,3,internal.gov.local,4,No,USR-032,SSO,Success,0,nginx,1,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,1737.6786106836666,22.55440756210156,0.0,1.026,8,2.0,12.0
N-02-00325,2026-01-01T10:08:48,Power Infrastructure,DEPT-02,S02-MON01,S02-VPN01,10.2.22.20,10.3.23.115,53,80,UDP,20725,40824,306,204,97.09,1,4,1,internal.gov.local,1,Yes,USR-014,Certificate,Success,2,svchost,1,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,633.9375836852405,5.252858172829334,0.6666666666666666,0.51,10,2.0,9.0
N-02-00326,2026-01-15T08:27:01,Power Infrastructure,DEPT-02,S02-GW01,S02-MGMT01,10.2.22.45,10.3.23.238,443,22,UDP,19449,11489,485,367,40.17,7,4,3,service.local,2,No,USR-067,SSO,Success,2,python,13,High,DMZ,OWNER-02,6.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,770.1767488175254,21.209858103061986,0.6666666666666666,0.852,7,2.0,11.0
N-02-00327,2026-01-05T00:20:14,Power Infrastructure,DEPT-02,S02-MGMT01,S02-BKP01,10.2.22.147,10.3.23.29,53,443,TCP,47837,30888,186,251,108.83,1,3,2,monitor.local,4,No,USR-028,Certificate,Success,1,nginx,19,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,723.3759073784802,4.015436919966921,0.5,0.437,5,2.0,9.0
N-02-00328,2026-01-06T16:32:06,Power Infrastructure,DEPT-02,S02-MON01,S02-VPN01,10.2.22.118,10.3.23.57,8080,22,UDP,45712,20486,141,520,59.49,3,2,3,monitor.local,3,No,USR-080,Password,Success,1,svchost,17,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1112.758446797781,11.11111111111111,0.5,0.661,5,2.0,9.0
N-02-00329,2026-01-07T06:25:44,Power Infrastructure,DEPT-02,S02-MON01,S02-APP01,10.2.22.22,10.3.23.238,80,22,TCP,8350,63324,471,401,52.89,1,4,1,auth.local,3,No,USR-062,Password,Success,1,svchost,19,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,1355.1522026848174,16.487048591416148,0.5,0.872,5,2.0,9.0
N-02-00330,2026-01-17T15:37:07,Power Infrastructure,DEPT-02,S02-AUTH01,S02-APP01,10.2.22.101,10.3.23.36,22,443,UDP,45910,24838,480,381,90.04,7,3,4,service.local,5,Yes,USR-002,Password,Success,1,powershell,11,Critical,Internal,OWNER-02,8.3,No,None,Normal,Normal,Normal,Normal,None,Normal,785.739671257219,9.56241670368725,0.5,0.861,12,2.0,11.0
N-02-00331,2026-01-20T14:33:55,Power Infrastructure,DEPT-02,S02-MON01,S02-GW01,10.2.22.61,10.3.23.155,80,22,TCP,31358,13183,372,555,118.27,7,5,2,auth.local,3,No,USR-078,Certificate,Success,0,powershell,0,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,376.6043798089118,7.837997801640315,0.0,0.927,7,2.0,11.0
N-02-00332,2026-01-10T04:40:03,Power Infrastructure,DEPT-02,S02-CTRL01,S02-AUTH01,10.2.22.3,10.3.23.14,443,443,TCP,5650,43021,219,77,49.89,8,2,3,auth.local,5,No,USR-018,Password,Success,0,nginx,1,Critical,OT,OWNER-02,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,975.5662457406294,5.933052715975145,0.0,0.296,5,2.0,9.0
N-02-00333,2026-01-04T12:25:41,Power Infrastructure,DEPT-02,S02-VPN01,S02-CTRL01,10.2.22.197,10.3.23.51,8080,22,UDP,37749,6915,393,576,102.34,8,2,2,service.local,1,No,USR-034,Certificate,Success,1,python,3,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,436.42759429353134,9.46843853820598,0.5,0.969,4,2.0,8.0
N-02-00334,2026-01-15T15:01:15,Power Infrastructure,DEPT-02,S02-MON01,S02-VPN01,10.2.22.162,10.3.23.107,22,22,UDP,4801,18353,66,75,92.67,3,2,1,monitor.local,2,No,USR-068,Certificate,Success,1,powershell,3,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,249.85432178698608,1.5215280025898348,0.5,0.141,3,2.0,7.0
N-02-00335,2026-01-02T18:28:40,Power Infrastructure,DEPT-02,S02-MON01,S02-BKP01,10.2.22.163,10.3.23.162,80,443,TCP,12624,54393,136,121,82.86,7,5,2,monitor.local,5,No,USR-041,Certificate,Success,2,python,2,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,808.7979724837074,3.1016171856142893,0.6666666666666666,0.257,7,2.0,11.0
N-02-00336,2026-01-11T05:19:17,Power Infrastructure,DEPT-02,S02-BKP01,S02-VPN01,10.2.22.5,10.3.23.216,80,80,TCP,38040,9076,367,587,88.13,3,3,2,service.local,4,Yes,USR-014,Password,Success,1,python,7,Critical,Internal,OWNER-02,9.5,No,None,Normal,Normal,Normal,Normal,None,Normal,534.6193123794395,10.824917735163963,0.5,0.954,10,2.0,9.0
N-02-00337,2026-01-15T02:25:54,Power Infrastructure,DEPT-02,S02-MON01,S02-WS01,10.2.22.161,10.3.23.147,22,80,TCP,20714,24449,466,426,91.42,5,3,3,service.local,4,Yes,USR-065,Password,Success,0,nginx,9,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,494.01662655873986,9.75716473419383,0.0,0.892,11,2.0,10.0
N-02-00338,2026-01-02T09:18:27,Power Infrastructure,DEPT-02,S02-DB01,S02-WS01,10.2.22.67,10.3.23.8,8080,5432,TCP,21202,65694,247,89,100.93,6,3,1,monitor.local,2,Yes,USR-068,SSO,Success,2,nginx,5,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,860.9531358367185,3.32903992866343,0.6666666666666666,0.336,9,2.0,8.0
N-02-00339,2026-01-16T23:47:09,Power Infrastructure,DEPT-02,S02-MGMT01,S02-APP01,10.2.22.6,10.3.23.184,22,53,TCP,30868,22259,61,424,21.51,7,4,1,service.local,2,No,USR-042,Certificate,Success,1,nginx,17,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,2469.8744769874475,22.547652254765225,0.5,0.485,5,2.0,9.0
N-02-00340,2026-01-15T11:57:20,Power Infrastructure,DEPT-02,S02-GW01,S02-DB01,10.2.22.90,10.3.23.170,8080,5432,UDP,30897,30002,371,468,116.42,4,5,3,monitor.local,5,No,USR-045,Password,Success,2,java,8,High,DMZ,OWNER-02,6.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,523.0974059439959,7.206665521388078,0.6666666666666666,0.839,8,2.0,12.0
N-02-00341,2026-01-16T20:33:05,Power Infrastructure,DEPT-02,S02-MON01,S02-WS01,10.2.22.20,10.3.23.18,53,80,UDP,30087,1753,113,542,51.14,6,4,4,monitor.local,1,No,USR-021,SSO,Success,2,powershell,5,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,622.6046147829487,12.807978099335159,0.6666666666666666,0.655,8,2.0,12.0
N-02-00342,2026-01-02T00:43:50,Power Infrastructure,DEPT-02,S02-DB01,S02-WS01,10.2.22.5,10.3.23.141,443,22,UDP,16534,4403,382,522,83.96,3,3,2,monitor.local,2,No,USR-015,Password,Success,1,python,16,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,249.36874702239163,10.767031919961887,0.5,0.904,5,2.0,9.0
N-02-00343,2026-01-05T05:48:40,Power Infrastructure,DEPT-02,S02-DB01,S02-APP01,10.2.22.114,10.3.23.60,53,22,UDP,35901,45935,78,190,0.42,3,1,1,monitor.local,1,No,USR-018,Certificate,Success,1,powershell,2,Critical,Internal,OWNER-02,7.9,No,None,Normal,Normal,Normal,Normal,None,Normal,194847.61904761905,638.0952380952381,0.5,0.268,2,2.0,6.0
N-02-00344,2026-01-12T11:38:39,Power Infrastructure,DEPT-02,S02-BKP01,S02-AUTH01,10.2.22.180,10.3.23.112,80,53,UDP,4539,20779,321,337,42.48,2,1,1,auth.local,1,No,USR-066,Password,Success,2,powershell,17,Critical,Internal,OWNER-02,9.5,No,None,Normal,Normal,Normal,Normal,None,Normal,595.9981167608287,15.48964218455744,0.6666666666666666,0.658,2,2.0,6.0
N-02-00345,2026-01-04T06:21:27,Power Infrastructure,DEPT-02,S02-WS01,S02-AUTH01,10.2.22.226,10.3.23.46,80,443,TCP,13949,55032,7,464,16.24,4,3,1,service.local,5,No,USR-001,Certificate,Success,0,powershell,4,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,4247.598522167488,29.002463054187196,0.0,0.471,4,2.0,8.0
N-02-00346,2026-01-11T17:31:21,Power Infrastructure,DEPT-02,S02-WS01,S02-DB01,10.2.22.208,10.3.23.54,8080,443,UDP,37760,18752,436,575,3.71,2,4,4,service.local,1,Yes,USR-055,Certificate,Success,1,python,15,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,15232.345013477088,272.5067385444744,0.5,1.011,13,2.0,12.0
N-02-00347,2026-01-06T23:50:13,Power Infrastructure,DEPT-02,S02-WS01,S02-GW01,10.2.22.221,10.3.23.2,22,22,UDP,16762,8624,484,21,46.81,7,4,3,monitor.local,1,No,USR-070,SSO,Success,1,powershell,17,Medium,Internal,OWNER-02,7.4,No,None,Normal,Normal,Normal,Normal,None,Normal,542.3200170903652,10.788293099765006,0.5,0.505,7,2.0,11.0
N-02-00348,2026-01-08T19:47:46,Power Infrastructure,DEPT-02,S02-GW01,S02-AUTH01,10.2.22.169,10.3.23.26,53,53,UDP,9552,54316,427,176,61.94,3,3,1,internal.gov.local,3,No,USR-041,Password,Success,2,python,13,High,DMZ,OWNER-02,6.3,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1031.126896997094,9.735227639651276,0.6666666666666666,0.603,4,2.0,8.0
N-02-00349,2026-01-03T13:54:46,Power Infrastructure,DEPT-02,S02-CTRL01,S02-BKP01,10.2.22.186,10.3.23.199,80,443,UDP,10844,43639,192,165,83.81,3,2,1,auth.local,5,No,USR-059,Certificate,Success,1,powershell,7,Critical,OT,OWNER-02,6.7,No,None,Normal,Normal,Normal,Normal,None,Normal,650.0775563775205,4.259634888438134,0.5,0.357,3,2.0,7.0
N-02-00350,2026-01-18T04:13:03,Power Infrastructure,DEPT-02,S02-MGMT01,S02-WS01,10.2.22.246,10.3.23.181,22,53,UDP,11626,44746,384,205,71.54,1,1,1,internal.gov.local,3,No,USR-042,SSO,Success,2,svchost,5,Critical,Internal,OWNER-02,4.2,No,None,Normal,Normal,Normal,Normal,None,Normal,787.9787531450936,8.233156276209113,0.6666666666666666,0.589,2,2.0,6.0
N-02-00351,2026-01-17T08:32:34,Power Infrastructure,DEPT-02,S02-MON01,S02-VPN01,10.2.22.143,10.3.23.139,80,53,TCP,14686,11007,229,284,63.83,1,2,1,auth.local,3,No,USR-076,SSO,Success,0,python,13,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,402.5223249255836,8.0369732100893,0.0,0.513,3,2.0,7.0
N-02-00352,2026-01-20T03:33:57,Power Infrastructure,DEPT-02,S02-APP01,S02-MGMT01,10.2.22.35,10.3.23.47,8080,80,UDP,46240,43254,493,304,79.32,6,5,2,internal.gov.local,3,No,USR-073,SSO,Success,1,powershell,14,High,DMZ,OWNER-02,5.5,Yes,None,Normal,Normal,Normal,Normal,None,Normal,1128.2652546646495,10.047907211296017,0.5,0.797,7,2.0,11.0
N-02-00353,2026-01-03T18:25:43,Power Infrastructure,DEPT-02,S02-MON01,S02-APP01,10.2.22.50,10.3.23.203,53,5432,TCP,1400,40235,390,341,56.18,3,4,3,auth.local,1,No,USR-050,Password,Success,2,python,11,High,Internal,OWNER-02,2.8,No,None,Normal,Normal,Normal,Normal,None,Normal,741.1000355998576,13.011747953008188,0.6666666666666666,0.731,7,2.0,11.0
N-02-00354,2026-01-02T05:17:51,Power Infrastructure,DEPT-02,S02-VPN01,S02-MON01,10.2.22.195,10.3.23.29,22,80,TCP,7820,27083,105,390,85.15,7,1,1,service.local,3,Yes,USR-056,Certificate,Success,2,nginx,4,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,409.9001761597181,5.813270698766882,0.6666666666666666,0.495,7,2.0,6.0
N-02-00355,2026-01-14T16:25:39,Power Infrastructure,DEPT-02,S02-VPN01,S02-CTRL01,10.2.22.186,10.3.23.60,443,53,UDP,25786,14071,381,121,89.75,8,5,2,monitor.local,1,No,USR-051,Password,Success,0,java,16,High,DMZ,OWNER-02,2.8,Yes,None,Normal,Normal,Normal,Normal,None,Normal,444.0891364902507,5.593314763231198,0.0,0.502,7,2.0,11.0
